image_id,health_score,remaining_life_km,remaining_life_pred,risk_score,risk_level,replacement_urgency,replace_recommended
IMG20260406114352 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114358 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114411 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114415 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114420 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114431 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114441 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114506 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114537 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114544 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114557 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114603 - Viren Viren.jpg,9.7,80000.0,100.0,0,LOW,Low,False
IMG20260406114749 - Viren Viren.jpg,6.73,36583.0,45.72916666666666,20,LOW,Medium,False
IMG20260406114806 - Viren Viren.jpg,4.99,22792.0,28.48958333333333,20,LOW,High,True
IMG20260406114821 - Viren Viren.jpg,8.38,69667.0,87.08333333333331,20,LOW,Low,False
IMG20260406114838 - Viren Viren.jpg,5.15,25917.0,32.39583333333333,20,LOW,High,True
IMG20260406114900 - Viren Viren.jpg,7.68,47531.0,59.4140625,0,LOW,Medium,False
IMG20260406114925 - Viren Viren.jpg,5.44,23792.0,29.73958333333333,0,LOW,High,True
IMG20260406115004 - Viren Viren.jpg,5.09,24708.0,30.885416666666664,20,LOW,High,True
IMG20260406115046 - Viren Viren.jpg,3.97,2417.0,3.0208333333333304,50,MODERATE,Immediate,True
IMG20260406115102 - Viren Viren.jpg,1.67,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260406115117 - Viren Viren.jpg,1.9,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260406115136 - Viren Viren.jpg,1.84,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260406115158 - Viren Viren.jpg,1.83,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260406115217 - Viren Viren.jpg,1.47,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260406115241 - Viren Viren.jpg,1.87,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260406115307 - Viren Viren.jpg,1.96,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260406115325 - Viren Viren.jpg,1.86,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260406115422 - Viren Viren.jpg,4.51,5292.0,6.614583333333333,30,MODERATE,Immediate,True
IMG20260406115455 - Viren Viren.jpg,4.54,5708.0,7.135416666666665,30,MODERATE,Immediate,True
IMG20260406115515 - Viren Viren.jpg,1.73,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260406115544 - Viren Viren.jpg,4.9,4958.0,6.197916666666661,30,MODERATE,Immediate,True
IMG20260406115610 - Viren Viren.jpg,3.88,542.0,0.6770833333333316,50,MODERATE,Immediate,True
IMG20260406115708 - Viren Viren.jpg,3.96,2292.0,2.86458333333333,50,MODERATE,Immediate,True
IMG20260406115732 - Viren Viren.jpg,1.6,0.0,0.0,85,CRITICAL,Immediate,True
https://drive.google.com/open?id=1J0eZBJ_gUGH5bTvAHe1PjCz9e3Een7Tz,7.99,61812.0,77.265625,20,LOW,Low,False
https://drive.google.com/open?id=1EB44Pv2aBtgBw6VueO9wvFf_-MriItsa,7.94,44719.0,55.8984375,0,LOW,Medium,False
https://drive.google.com/open?id=1ssG0d2O_QF3_wFqDqvQNRLj46kBfhPd2,7.92,60375.0,75.46875,20,LOW,Low,False
https://drive.google.com/open?id=1mLBv5vtGMBhJMR04mn31-QTTR4-qe_mK,8.24,50719.0,63.398437500000014,0,LOW,Medium,False
https://drive.google.com/open?id=197MhN36peHjH1Am22NifvM5kMZl9-4_-,5.26,12250.0,15.312499999999998,30,MODERATE,Immediate,True
https://drive.google.com/open?id=1AhUEqS8iqEEwBLnv6lidpQFtaqcyg50O,5.33,13625.0,17.031249999999996,30,MODERATE,Immediate,True
https://drive.google.com/open?id=19RQm5T74YlWmoVVqf1znuW7ZkKSI9T5W,1.68,0.0,0.0,85,CRITICAL,Immediate,True
https://drive.google.com/open?id=1GHbSIxW7k1xgTrew-rlQYyzs7qT9c5J3,8.21,66250.0,82.81250000000001,20,LOW,Low,False
https://drive.google.com/open?id=1-VVR5WKlGWZLVswxFDYD6JrxeISXSGyy,8.57,65344.0,81.67968750000001,0,LOW,Low,False
https://drive.google.com/open?id=1MJ1Cg3EsjAgFXn12ynEv90fDv5otgl3E,9.51,76250.0,95.31249999999999,0,LOW,Low,False
https://drive.google.com/open?id=1Y1h5iFUw4hL1ILOLBTybuAjcidLmfIn2,5.05,8042.0,10.05208333333333,30,MODERATE,Immediate,True
https://drive.google.com/open?id=1x4toVmCgbShof_t-F-71LTwCMZQlYCrp,7.42,34417.0,43.02083333333332,0,LOW,Medium,False
https://drive.google.com/open?id=1T1UdV72QI74yu62j7GHFu_P13PmIqtca,7.72,40417.0,50.52083333333333,0,LOW,Medium,False
https://drive.google.com/open?id=1ed1oZkjAih_amMoYMtX7joah8G_aRnwi,5.32,21313.0,26.640625000000007,0,LOW,High,True
IMG20260115085908.jpg,1.19,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121113753.jpg,1.35,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121113853.jpg,1.36,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121114013.jpg,1.55,0.0,0.0,85,CRITICAL,Immediate,True
1769244151437.jpg,1.57,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260115090719.jpg,1.6,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260128121045 (1).jpg,1.67,0.0,0.0,85,CRITICAL,Immediate,True
IMG_7050.JPG,1.68,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121160116.jpg,1.71,0.0,0.0,85,CRITICAL,Immediate,True
IMG_6972.JPG,1.72,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121114107.jpg,1.72,0.0,0.0,85,CRITICAL,Immediate,True
IMG_6994.JPG,1.72,0.0,0.0,85,CRITICAL,Immediate,True
IMG_7016.JPG,1.76,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121113216.jpg,1.76,0.0,0.0,85,CRITICAL,Immediate,True
IMG20251218154402.heic,1.78,0.0,0.0,85,CRITICAL,Immediate,True
1769244151386.jpg,1.79,0.0,0.0,85,CRITICAL,Immediate,True
IMG_6943.JPG,1.8,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260128122355.jpg,1.84,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121115233.jpg,1.87,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260128122450.jpg,1.88,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121115817.jpg,1.88,0.0,0.0,85,CRITICAL,Immediate,True
IMG_6991.JPG,1.89,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121114853.jpg,1.9,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121160330.jpg,1.92,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260128123037.jpg,1.95,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121114946.jpg,2.0,0.0,0.0,85,CRITICAL,Immediate,True
IMG20260121115440.jpg,4.68,625.0,0.7812500000000007,30,MODERATE,Immediate,True
IMG_6966.JPG,4.69,844.0,1.0546874999999982,30,MODERATE,Immediate,True
IMG20260121115535.jpg,4.7,1000.0,1.2499999999999976,30,MODERATE,Immediate,True
IMG20260121160257.jpg,4.71,1208.0,1.5104166666666634,30,MODERATE,Immediate,True
IMG20260128122316.jpg,4.71,1250.0,1.5625000000000013,30,MODERATE,Immediate,True
IMG_6988.JPG,4.72,1417.0,1.770833333333329,30,MODERATE,Immediate,True
IMG20260128121235.jpg,3.92,1437.0,1.7968749999999964,50,MODERATE,Immediate,True
IMG20260128121148.jpg,4.73,1531.0,1.9140624999999973,30,MODERATE,Immediate,True
IMG20260121115327.jpg,4.73,1625.0,2.0312499999999947,30,MODERATE,Immediate,True
IMG20260128123126.jpg,4.75,2042.0,2.5520833333333335,30,MODERATE,Immediate,True
IMG20260121114805.jpg,3.96,2208.0,2.7604166666666643,50,MODERATE,Immediate,True
IMG20260128122910.jpg,4.78,2500.0,3.124999999999999,30,MODERATE,Immediate,True
IMG20260121114224.jpg,3.98,2542.0,3.177083333333334,50,MODERATE,Immediate,True
IMG20260121114341.jpg,4.39,2875.0,3.5937499999999996,30,MODERATE,Immediate,True
IMG_6934.JPG,4.8,3031.0,3.789062499999999,30,MODERATE,Immediate,True
IMG20260121114436.jpg,4.41,3125.0,3.90625,30,MODERATE,Immediate,True
IMG20251218155033.heic,4.01,3208.0,4.010416666666665,50,MODERATE,Immediate,True
IMG20260128121712.jpg,4.01,3208.0,4.010416666666665,50,MODERATE,Immediate,True
IMG20251103164609.heic,4.43,3625.0,4.531250000000001,30,MODERATE,Immediate,True
IMG_6940.JPG,4.05,4000.0,4.999999999999997,50,MODERATE,Immediate,True
IMG_6947.JPG,4.87,4406.0,5.507812500000001,30,MODERATE,Immediate,True
IMG20260121115654.jpg,4.49,4750.0,5.937499999999998,30,MODERATE,Immediate,True
IMG20260128122957.jpg,4.92,5375.0,6.718749999999996,30,MODERATE,Immediate,True
IMG20260121114537_01.jpg,4.14,5719.0,7.148437499999993,50,MODERATE,Immediate,True
IMG_6925.JPG,4.96,6250.0,7.8125,30,MODERATE,Immediate,True
IMG20260121114711.jpg,4.16,6292.0,7.864583333333335,50,MODERATE,Immediate,True
IMG20260128122819.jpg,4.2,6917.0,8.645833333333332,50,MODERATE,Immediate,True
IMG_6918.JPG,5.02,7344.0,9.179687499999991,30,MODERATE,Immediate,True
IMG20260128122154.jpg,5.02,7375.0,9.218749999999998,30,MODERATE,Immediate,True
IMG20260128122230.jpg,4.27,8333.0,10.416666666666657,50,MODERATE,Immediate,True
IMG20260121113359.jpg,5.09,8750.0,10.93749999999999,30,MODERATE,Immediate,True
IMG20260121161400.jpg,5.09,8792.0,10.98958333333333,30,MODERATE,Immediate,True
IMG_7022.JPG,5.11,9125.0,11.40625,30,MODERATE,Immediate,True
Copy of IMG20251218151751.jpg,5.17,10333.0,12.916666666666664,30,MODERATE,Immediate,True
IMG20251218154623.heic,5.17,10333.0,12.916666666666664,30,MODERATE,Immediate,True
IMG20260121113305.jpg,5.18,10583.0,13.229166666666666,30,MODERATE,Immediate,True
IMG20260121161458.jpg,5.19,10792.0,13.489583333333332,30,MODERATE,Immediate,True
IMG20260128121444.jpg,5.2,10969.0,13.710937499999998,30,MODERATE,Immediate,True
IMG20260121160223.jpg,4.41,11167.0,13.958333333333336,50,MODERATE,Immediate,True
IMG_7019.JPG,5.29,12833.0,16.04166666666666,30,MODERATE,Immediate,True
IMG_6931.JPG,5.31,13125.0,16.406250000000004,30,MODERATE,Immediate,True
IMG20260128122711.jpg,5.32,13458.0,16.822916666666675,30,MODERATE,Immediate,True
IMG_6997.JPG,5.34,13833.0,17.291666666666668,30,MODERATE,Immediate,True
IMG20260128121628.jpg,5.35,14000.0,17.499999999999993,30,MODERATE,Immediate,True
IMG20260115090353.jpg,4.56,14156.0,17.695312499999996,50,MODERATE,Immediate,True
IMG20260121112523.jpg,5.36,14292.0,17.864583333333336,30,MODERATE,Immediate,True
IMG20260128122610.jpg,5.37,14458.0,18.07291666666666,30,MODERATE,Immediate,True
IMG20260121115143.jpg,5.38,14625.0,18.28125,30,MODERATE,Immediate,True
IMG20260121115033.jpg,5.41,15167.0,18.95833333333333,30,MODERATE,Immediate,True
Copy of IMG20251218151653.jpg,5.41,15250.0,19.0625,30,MODERATE,Immediate,True
IMG20260128122525.jpg,5.41,15292.0,19.11458333333334,30,MODERATE,Immediate,True
IMG20260121112252.jpg,5.42,15417.0,19.270833333333336,30,MODERATE,Immediate,True
IMG20260121161110.jpg,5.45,15917.0,19.895833333333336,30,MODERATE,Immediate,True
IMG20260121112649.jpg,5.45,16042.0,20.052083333333332,30,MODERATE,High,True
IMG20260121120740.jpg,5.45,16083.0,20.104166666666664,30,MODERATE,High,True
IMG20260128121756.jpg,5.48,16625.0,20.781249999999993,30,MODERATE,High,True
IMG20260121112135.jpg,5.48,16667.0,20.833333333333336,30,MODERATE,High,True
IMG20251218160210.heic,5.5,17000.0,21.249999999999993,30,MODERATE,High,True
IMG_7010.JPG,5.5,17000.0,21.249999999999993,30,MODERATE,High,True
IMG_7007.JPG,5.5,17042.0,21.302083333333332,30,MODERATE,High,True
IMG20260128121354.jpg,5.51,17125.0,21.406249999999993,30,MODERATE,High,True
IMG20251218155818.heic,5.13,17542.0,21.927083333333332,0,LOW,High,True
IMG20260121160906.jpg,5.53,17625.0,22.031249999999993,0,LOW,High,True
IMG_7004.JPG,5.53,17625.0,22.031250000000004,0,LOW,High,True
IMG_7001.JPG,5.55,18042.0,22.552083333333325,0,LOW,High,True
IMG20260121160804.jpg,5.56,18125.0,22.656250000000004,0,LOW,High,True
IMG_6982.JPG,5.59,18719.0,23.3984375,0,LOW,High,True
IMG20260128121953.jpg,5.59,18750.0,23.4375,0,LOW,High,True
IMG_6975.JPG,4.8,19031.0,23.789062499999993,20,LOW,High,True
IMG_7038.JPG,5.62,19417.0,24.27083333333334,0,LOW,High,True
IMG20260121161303.jpg,4.92,19500.0,24.375,20,LOW,High,True
IMG20260128122123.jpg,5.65,19917.0,24.895833333333332,0,LOW,High,True
IMG_6985.JPG,5.66,20156.0,25.195312499999993,0,LOW,High,True
IMG_7041.JPG,5.66,20208.0,25.260416666666664,0,LOW,High,True
IMG_6979.JPG,4.76,20281.0,25.351562499999996,20,LOW,High,True
Copy of IMG20251218151832.jpg,5.7,21083.0,26.35416666666666,0,LOW,High,True
IMG20251218160057.heic,5.72,21333.0,26.66666666666666,0,LOW,High,True
IMG20260121161220.jpg,5.02,21417.0,26.77083333333333,20,LOW,High,True
IMG20251218160358.heic,4.94,21708.0,27.13541666666666,20,LOW,High,True
IMG20260128122046.jpg,5.77,22417.0,28.02083333333333,0,LOW,High,True
IMG_6957.JPG,4.98,22531.0,28.164062499999993,20,LOW,High,True
1769244151482.jpg,5.81,23292.0,29.114583333333332,0,LOW,High,True
IMG20251218160307.heic,5.04,23792.0,29.73958333333333,20,LOW,High,True
IMG20260128121859.jpg,5.85,23917.0,29.89583333333333,0,LOW,High,True
IMG20251103164832.heic,5.47,24458.0,30.57291666666666,0,LOW,High,True
IMG_6951.JPG,5.91,25281.0,31.601562499999993,0,LOW,High,True
IMG20251218155934.heic,5.25,25958.0,32.44791666666667,20,LOW,High,True
IMG20260121121508.jpg,6.02,27437.0,34.29687499999999,0,LOW,High,True
IMG20260121113443.jpg,5.64,27750.0,34.6875,0,LOW,High,True
IMG_7025.JPG,6.1,29062.0,36.32812499999999,0,LOW,High,True
IMG_7028.JPG,6.11,29250.0,36.5625,0,LOW,High,True
IMG_7013.JPG,6.12,29458.0,36.82291666666666,0,LOW,High,True
1769244151336.jpg,6.88,31625.0,39.53124999999999,0,LOW,High,True
IMG20251218160520.heic,6.51,32292.0,40.36458333333332,20,LOW,Medium,False
IMG20260115085618.jpg,6.93,32594.0,40.74218750000001,0,LOW,Medium,False
IMG20251218154457.heic,7.33,32625.0,40.78125,0,LOW,Medium,False
Copy of IMG20251218152144.jpg,6.55,33083.0,41.35416666666667,20,LOW,Medium,False
IMG20260121113103.jpg,7.37,33406.0,41.75781250000001,0,LOW,Medium,False
IMG20251218155739.heic,6.57,33458.0,41.82291666666666,20,LOW,Medium,False
IMG20260121112821.jpg,7.39,33719.0,42.1484375,0,LOW,Medium,False
Copy of IMG20251218153808.jpg,6.6,34042.0,42.55208333333333,20,LOW,Medium,False
IMG20260121113011.jpg,7.41,34125.0,42.65624999999999,0,LOW,Medium,False
Copy of IMG20251218154022.jpg,7.02,34375.0,42.96875000000001,0,LOW,Medium,False
IMG20260121112912.jpg,7.42,34500.0,43.124999999999986,0,LOW,Medium,False
Copy of IMG20251218151035.jpg,7.09,35750.0,44.68750000000001,0,LOW,Medium,False
Copy of IMG20251218152036.jpg,7.49,35792.0,44.739583333333336,0,LOW,Medium,False
Copy of IMG20251218152401.jpg,6.71,36292.0,45.36458333333332,20,LOW,Medium,False
Copy of 9.jpg,6.78,37500.0,46.874999999999986,20,LOW,Medium,False
IMG20251218154542.heic,7.6,37917.0,47.395833333333336,0,LOW,Medium,False
Copy of IMG20251218145539.jpg,6.8,37958.0,47.447916666666664,20,LOW,Medium,False
Copy of IMG20251218145654.jpg,7.61,38250.0,47.8125,0,LOW,Medium,False
Copy of IMG20251218145831.jpg,6.82,38458.0,48.072916666666664,20,LOW,Medium,False
Copy of IMG20251218150730.jpg,7.23,38688.0,48.359375,0,LOW,Medium,False
Copy of IMG20251218153610.jpg,6.84,38750.0,48.4375,20,LOW,Medium,False
Copy of 5.jpg,7.71,40250.0,50.31250000000001,0,LOW,Medium,False
Copy of IMG20251218153928.jpg,6.92,40375.0,50.46874999999999,20,LOW,Medium,False
Copy of IMG20251218150254.jpg,6.92,40406.0,50.50781250000001,20,LOW,Medium,False
Copy of IMG20251218154203.jpg,6.96,41208.0,51.51041666666667,20,LOW,Medium,False
front image.jpeg,7.38,41500.0,51.87500000000001,0,LOW,Medium,False
Copy of IMG20251218153445.jpg,7.41,42292.0,52.86458333333333,0,LOW,Medium,False
Copy of IMG20251218153357.jpg,7.84,42708.0,53.385416666666664,0,LOW,Medium,False
Copy of IMG20251218153029.jpg,7.08,43625.0,54.53125,20,LOW,Medium,False
Copy of IMG20251218145812.jpg,7.11,44208.0,55.260416666666664,20,LOW,Medium,False
Copy of IMG20251218152902.jpg,7.11,44292.0,55.36458333333333,20,LOW,Medium,False
Copy of IMG20251218152236.jpg,7.55,45000.0,56.249999999999986,0,LOW,Medium,False
Copy of IMG20251218150847.jpg,7.57,45406.0,56.75781250000001,0,LOW,Medium,False
Copy of IMG20251218150621.jpg,7.2,46031.0,57.53906249999999,20,LOW,Medium,False
Copy of IMG20251218152538.jpg,7.65,46969.0,58.71093749999999,0,LOW,Medium,False
IMG20251218154739.heic,8.08,47583.0,59.47916666666666,0,LOW,Medium,False
Copy of IMG20251218153307.jpg,7.4,48083.0,60.10416666666666,20,LOW,Medium,False
Copy of IMG20251218150508.jpg,7.72,48500.0,60.624999999999986,0,LOW,Medium,False
Copy of IMG20251218151921.jpg,8.13,48583.0,60.729166666666664,0,LOW,Medium,False
Copy of IMG20251218152440.jpg,7.35,49031.0,61.28906249999999,20,LOW,Medium,False
Copy of 1.jpg,8.2,50083.0,62.60416666666665,0,LOW,Medium,False
IMG20251103170048.heic,7.45,50906.0,63.63281249999999,20,LOW,Medium,False
IMG20251218155614.heic,7.51,52208.0,65.26041666666666,20,LOW,Medium,False
Copy of IMG20251218150412.jpg,7.95,53094.0,66.3671875,0,LOW,Medium,False
IMG20251218154833.heic,7.6,54042.0,67.55208333333331,20,LOW,Medium,False
IMG20251218154944.heic,7.62,54417.0,68.02083333333333,20,LOW,Medium,False
front image 5.jpeg,8.04,54719.0,68.39843749999999,0,LOW,Medium,False
front image 4.jpeg,8.06,55281.0,69.10156249999999,0,LOW,Medium,False
Copy of IMG20251218145404.jpg,7.67,55375.0,69.21875,20,LOW,Medium,False
IMG20251218160602.heic,7.71,56250.0,70.3125,20,LOW,Low,False
IMG20251218160636.heic,7.76,57250.0,71.5625,20,LOW,Low,False
IMG20251103165459.heic,8.22,58344.0,72.9296875,0,LOW,Low,False
IMG20251103164237.heic,7.84,58792.0,73.48958333333333,20,LOW,Low,False
Copy of IMG20251218152941.jpg,8.74,60792.0,75.98958333333333,0,LOW,Low,False
IMG20251103164020.heic,8.76,61167.0,76.45833333333331,0,LOW,Low,False
Copy of IMG20251218153134.jpg,8.04,62708.0,78.38541666666667,20,LOW,Low,False
IMG20251218160726.heic,8.94,64708.0,80.88541666666666,0,LOW,Low,False
Copy of IMG20251218151359.jpg,9.17,69333.0,86.66666666666667,0,LOW,Low,False
Copy of IMG20251218151620.jpg,9.17,69458.0,86.82291666666666,0,LOW,Low,False
IMG20251103165827.heic,8.86,71250.0,89.06249999999999,0,LOW,Low,False
002_IMG20260209154457 (1).heic,5.78,22531.0,28.164062499999993,0,LOW,High,True
007_IMG20260209154607.heic,5.81,23156.0,28.945312500000004,0,LOW,High,True
013_IMG20260209154732.heic,5.93,25625.0,32.03124999999999,0,LOW,High,True
019_IMG20260209154849.heic,5.92,25344.0,31.679687499999996,0,LOW,High,True
025_IMG20260209154957.heic,5.48,16625.0,20.781249999999993,30,MODERATE,High,True
041_IMG20260209155508.heic,5.31,13292.0,16.614583333333336,30,MODERATE,Immediate,True
047_IMG20260209155620.heic,4.98,22531.0,28.164062500000004,20,LOW,High,True
053_IMG20260209155700.heic,5.82,23312.0,29.140624999999993,0,LOW,High,True
059_IMG20260209155852.heic,5.99,26750.0,33.4375,0,LOW,High,True
065_IMG20260209155957.heic,5.44,15875.0,19.843749999999993,30,MODERATE,Immediate,True
071_IMG20260209160826.heic,5.69,20833.0,26.041666666666668,0,LOW,High,True
077_IMG20260209161000.heic,4.38,8625.0,10.781249999999993,50,MODERATE,Immediate,True
083_IMG20260209161051.heic,5.4,15042.0,18.80208333333333,30,MODERATE,Immediate,True
093_IMG20260209161255.heic,5.35,13958.0,17.447916666666664,30,MODERATE,Immediate,True
117_IMG20260209161617.heic,5.55,17937.0,22.421874999999993,0,LOW,High,True
123_IMG20260209161701.heic,1.98,0.0,0.0,85,CRITICAL,Immediate,True
129_IMG20260209161808.heic,3.93,1562.0,1.953125,50,MODERATE,Immediate,True
dataset\continuous_learning\front_view\fd9cc42d-35eb-471a-a1d6-afda22c7b14b.jpg,8.07,47500.0,59.375,0,LOW,Medium,False
