image_id,tread_1,tread_2,tread_3,tread_4,tread_average,brand,tire_size,condition,manufacture_year,tread_depth_class
IMG_0252 - Viren Viren.JPG,5.54,5.15,5.09,4.4,5.045,Apollo,215/60 R17,safe,2023.0,Moderate
IMG_0256 - Viren Viren.JPG,5.78,6.55,6.56,6.04,6.2325,MRF,215/60 R17,safe,2022.0,Good
IMG_0260 - Viren Viren.JPG,4.78,5.01,4.95,4.44,4.795,MRF,215/60 R17,safe,2022.0,Moderate
IMG_0262 - Viren Viren.JPG,3.78,4.34,4.72,4.24,4.27,MRF,215/60 R17,safe,,Moderate
IMG_0265 - Viren Viren.JPG,5.46,6.54,6.43,6.09,6.13,MRF,215/60 R17,safe,,Good
IMG_0268 - Viren Viren.JPG,5.6,6.06,5.72,5.793333333333333,5.793333333333333,JK Tyre,145/80 R13,safe,2023.0,Moderate
IMG_0271 - Viren Viren.JPG,4.17,4.26,4.38,4.27,4.27,JK Tyre,145/80 R13,safe,2023.0,Moderate
IMG_0274 - Viren Viren.JPG,3.94,4.17,3.85,3.9866666666666664,3.9866666666666664,JK Tyre,145/80 R13,moderate,2023.0,Replace Soon
IMG_0277 - Viren Viren.JPG,5.42,5.67,5.5,5.53,5.53,JK Tyre,145/80 R13,safe,2023.0,Moderate
IMG_0281 - Viren Viren.JPG,5.97,6.64,6.92,5.58,6.2775,Goodyear,215/60 R16,safe,2023.0,Good
IMG_0284 - Viren Viren.JPG,4.5,4.97,4.88,4.39,4.685,Goodyear,215/60 R16,safe,2023.0,Moderate
IMG_0286 - Viren Viren.JPG,4.11,4.49,4.79,4.33,4.43,Goodyear,215/60 R16,safe,2023.0,Moderate
IMG_0289 - Viren Viren.JPG,5.88,6.46,6.62,5.72,6.17,Goodyear,215/60 R16,safe,2023.0,Good
IMG_0293 - Viren Viren.JPG,5.92,6.36,6.46,6.05,6.197500000000001,JK Tyre,215/55 R18,safe,2025.0,Good
IMG_0296 - Viren Viren.JPG,4.99,4.94,5.51,5.14,5.145,JK Tyre,215/55 R18,safe,2025.0,Moderate
IMG_0298 - Viren Viren.JPG,5.17,5.22,5.69,4.86,5.235,JK Tyre,215/55 R18,safe,2025.0,Moderate
IMG_0301 - Viren Viren.JPG,5.94,6.29,6.77,6.16,6.29,JK Tyre,215/55 R18,safe,2025.0,Good
IMG_0304 - Viren Viren.JPG,7.17,7.24,7.22,6.56,7.047499999999999,MRF,195/60 R16,safe,2026.0,Good
IMG_0308 - Viren Viren.JPG,6.88,7.49,7.45,6.75,7.1425,MRF,195/60 R16,safe,,Good
IMG_0310 - Viren Viren.JPG,6.7,7.35,7.29,6.82,7.04,MRF,195/60 R16,safe,,Good
IMG_0313 - Viren Viren.JPG,6.76,7.32,7.27,6.82,7.0425,MRF,195/60 R16,safe,2026.0,Good
IMG_0317 - Viren Viren.JPG,5.58,5.32,5.78,5.56,5.56,MRF,165/80 R14,safe,,Moderate
IMG_0320 - Viren Viren.JPG,5.37,5.3,5.51,5.3933333333333335,5.3933333333333335,MRF,165/80 R14,safe,2025.0,Moderate
IMG_0322 - Viren Viren.JPG,5.2,5.38,5.63,5.403333333333333,5.403333333333333,MRF,165/80 R14,safe,,Moderate
IMG_0325 - Viren Viren.JPG,5.63,5.68,6.07,5.793333333333333,5.793333333333333,MRF,165/80 R14,safe,,Moderate
IMG_0329 - Viren Viren.JPG,4.82,5.46,4.93,5.07,5.07,Goodyear,185/60/ R15,safe,2024.0,Moderate
IMG_0332 - Viren Viren.JPG,3.22,4.33,3.93,3.8266666666666667,3.8266666666666667,Goodyear,185/60/ R15,moderate,2020.0,Replace Soon
IMG_0335 - Viren Viren.JPG,4.3,4.38,4.4,4.36,4.36,Goodyear,185/60/ R15,safe,2020.0,Moderate
IMG20260325155830 - Viren Viren.jpg,5.62,5.74,5.6,5.653333333333333,5.653333333333333,Unknown,Unknown,safe,,Moderate
IMG20260325155758 - Viren Viren.jpg,5.49,5.92,5.86,5.756666666666667,5.756666666666667,Unknown,Unknown,safe,,Moderate
IMG20260325155725 - Viren Viren.jpg,5.21,5.38,5.19,5.260000000000001,5.260000000000001,Unknown,Unknown,safe,,Moderate
IMG20260325155646 - Viren Viren.jpg,5.75,6.02,5.67,5.813333333333333,5.813333333333333,Unknown,Unknown,safe,,Moderate
IMG20260325155613 - Viren Viren.jpg,3.42,4.06,3.84,3.7733333333333334,3.7733333333333334,Unknown,Unknown,moderate,,Replace Soon
IMG20260325155539 - Viren Viren.jpg,5.97,5.89,6.38,6.079999999999999,6.079999999999999,Unknown,Unknown,safe,,Good
IMG20260325155505 - Viren Viren.jpg,6.06,5.83,6.29,6.06,6.06,Unknown,Unknown,safe,,Good
IMG20260325155439 - Viren Viren.jpg,6.31,6.21,6.54,6.353333333333333,6.353333333333333,Unknown,Unknown,safe,,Good
IMG20260325155356 - Viren Viren.jpg,5.51,6.06,5.61,5.726666666666667,5.726666666666667,Unknown,Unknown,safe,,Moderate
IMG20260325155332 - Viren Viren.jpg,3.15,3.23,3.72,3.3666666666666667,3.3666666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260325155257[1] - Viren Viren.jpg,3.78,3.99,3.07,3.6133333333333333,3.6133333333333333,Unknown,Unknown,moderate,,Replace Soon
IMG20260325155222[1] - Viren Viren.jpg,5.86,6.32,6.19,6.123333333333334,6.123333333333334,Unknown,Unknown,safe,,Good
IMG20260325155146[1] - Viren Viren.jpg,3.63,4.24,4.58,3.87,4.08,Unknown,Unknown,safe,,Moderate
IMG20260325155103[1] - Viren Viren.jpg,5.18,5.97,5.99,5.7,5.71,Unknown,Unknown,safe,,Moderate
IMG20260325155025[1] - Viren Viren.jpg,5.6,5.63,5.23,5.486666666666667,5.486666666666667,Unknown,Unknown,safe,,Moderate
IMG20260325154958[1] - Viren Viren.jpg,3.41,4.24,4.37,4.29,4.0775,Unknown,Unknown,safe,,Moderate
IMG20260325154919[1] - Viren Viren.jpg,5.32,6.07,6.1,5.22,5.6775,Unknown,Unknown,safe,,Moderate
IMG20260325154814[1] - Viren Viren.jpg,5.02,5.55,5.63,4.87,5.2675,Unknown,Unknown,safe,,Moderate
IMG20260325154706[1] - Viren Viren.jpg,4.24,4.87,5.16,4.16,4.6075,Unknown,Unknown,safe,,Moderate
IMG20260325154629[1] - Viren Viren.jpg,4.61,4.93,4.93,4.31,4.694999999999999,Unknown,Unknown,safe,,Moderate
IMG20260325154559[1] - Viren Viren.jpg,4.05,4.22,4.29,4.1866666666666665,4.1866666666666665,Unknown,Unknown,safe,,Moderate
IMG20260325154528[1] - Viren Viren.jpg,3.59,3.78,3.85,3.7399999999999998,3.7399999999999998,Unknown,Unknown,moderate,,Replace Soon
IMG20260325154502 - Viren Viren.jpg,5.37,5.93,5.46,5.586666666666667,5.586666666666667,Unknown,Unknown,safe,,Moderate
IMG20260325154442[1] - Viren Viren.jpg,5.45,5.6,5.74,5.596666666666667,5.596666666666667,Unknown,Unknown,safe,,Moderate
IMG20260325154416 - Viren Viren.jpg,3.33,3.5,3.5,3.4433333333333334,3.4433333333333334,Unknown,Unknown,moderate,,Replace Soon
IMG20260325154346[1] - Viren Viren.jpg,4.17,4.27,4.22,4.22,4.22,Unknown,Unknown,safe,,Moderate
IMG20260325154313[1] - Viren Viren.jpg,3.77,3.92,3.8449999999999998,3.845,3.845,Unknown,Unknown,moderate,,Replace Soon
IMG20260325154240[1] - Viren Viren.jpg,0.9,1.63,1.31,1.28,1.28,Unknown,Unknown,replace,,Dangerous
IMG20260325154151[1] - Viren Viren.jpg,1.61,2.0,1.79,1.06,1.6150000000000002,Unknown,Unknown,moderate,,Dangerous
IMG20260325154109 - Viren Viren.jpg,3.1,3.39,3.48,3.72,3.4225000000000003,Unknown,Unknown,moderate,,Replace Soon
IMG20260325154018 - Viren Viren.jpg,3.14,3.46,3.41,2.39,3.1,Unknown,Unknown,moderate,,Replace Soon
IMG20260325153941 - Viren Viren.jpg,1.89,1.9,1.9,1.42,1.7774999999999999,Unknown,Unknown,moderate,,Dangerous
IMG20260325153836 - Viren Viren.jpg,3.15,4.85,4.33,4.11,4.11,Unknown,Unknown,safe,,Moderate
IMG20260325153756 - Viren Viren.jpg,3.82,4.31,3.33,3.82,3.82,Unknown,Unknown,moderate,,Replace Soon
IMG20260325153652 - Viren Viren.jpg,2.24,2.21,2.23,2.2266666666666666,2.2266666666666666,Unknown,Unknown,moderate,,Replace Soon
IMG20260325153624 - Viren Viren.jpg,3.75,3.65,3.52,3.64,3.64,Unknown,Unknown,moderate,,Replace Soon
IMG20260325153543 - Viren Viren.jpg,4.71,4.82,4.83,4.5,4.715,Unknown,Unknown,safe,,Moderate
IMG20260325153512 - Viren Viren.jpg,3.11,3.35,3.01,2.44,2.9774999999999996,Unknown,Unknown,moderate,,Replace Soon
IMG20260325153420 - Viren Viren.jpg,1.89,1.94,2.0,2.19,2.005,Unknown,Unknown,moderate,,Replace Soon
IMG20260325153335 - Viren Viren.jpg,4.71,4.76,4.93,4.66,4.765,Unknown,Unknown,safe,,Moderate
IMG20260330120034 - Viren Viren.jpg,5.72,5.96,5.87,5.96,5.8775,Unknown,Unknown,safe,,Moderate
IMG20260330120203 - Viren Viren.jpg,2.42,2.44,2.9,2.5866666666666664,2.5866666666666664,Unknown,Unknown,moderate,,Replace Soon
IMG20260330120232 - Viren Viren.jpg,4.45,3.62,3.14,2.53,3.435,Unknown,Unknown,moderate,,Replace Soon
IMG20260330120339 - Viren Viren.jpg,4.73,5.54,4.75,5.006666666666667,5.006666666666667,Unknown,Unknown,safe,,Moderate
IMG20260330120413 - Viren Viren.jpg,5.0,4.94,3.55,4.496666666666667,4.496666666666667,Unknown,Unknown,safe,,Moderate
IMG20260330120440 - Viren Viren.jpg,3.3,4.6,4.35,3.02,3.8175,Unknown,Unknown,moderate,,Replace Soon
IMG20260330120518 - Viren Viren.jpg,4.36,4.29,3.72,4.123333333333334,4.123333333333334,Unknown,Unknown,safe,,Moderate
IMG20260330120547 - Viren Viren.jpg,1.26,2.08,2.27,1.78,1.8475,Unknown,Unknown,moderate,,Dangerous
IMG20260330120615 - Viren Viren.jpg,5.12,5.88,5.92,6.53,5.862500000000001,Unknown,Unknown,safe,,Moderate
IMG20260330120641 - Viren Viren.jpg,1.66,2.41,2.56,1.38,2.0025000000000004,Unknown,Unknown,moderate,,Replace Soon
IMG20260330120720 - Viren Viren.jpg,3.91,4.67,4.66,3.51,4.1875,Unknown,Unknown,safe,,Moderate
IMG20260330120746 - Viren Viren.jpg,2.95,3.13,2.84,2.18,2.775,Unknown,Unknown,moderate,,Replace Soon
IMG20260330120816 - Viren Viren.jpg,4.71,4.65,4.87,3.77,4.5,Unknown,Unknown,safe,,Moderate
IMG20260330120916 - Viren Viren.jpg,5.6,5.53,5.63,5.82,5.645,Unknown,Unknown,safe,,Moderate
IMG20260330121012 - Viren Viren.jpg,3.98,4.86,4.6,2.93,4.0925,Unknown,Unknown,safe,,Moderate
IMG20260330121053 - Viren Viren.jpg,2.29,1.9,1.65,1.9466666666666665,1.9466666666666665,Unknown,Unknown,moderate,,Dangerous
IMG20260330121118 - Viren Viren.jpg,5.13,5.17,4.46,4.920000000000001,4.920000000000001,Unknown,Unknown,safe,,Moderate
IMG20260330121143 - Viren Viren.jpg,3.88,3.72,3.59,4.35,3.885,Unknown,Unknown,moderate,,Replace Soon
IMG20260330121219 - Viren Viren.jpg,2.94,3.14,3.12,2.54,2.9349999999999996,Unknown,Unknown,moderate,,Replace Soon
IMG20260330121313 - Viren Viren.jpg,3.03,1.74,1.17,1.53,1.8675,Unknown,Unknown,moderate,,Dangerous
IMG20260330121512 - Viren Viren.jpg,2.42,1.63,1.5,1.46,1.7525,Unknown,Unknown,moderate,,Dangerous
IMG20260330121539 - Viren Viren.jpg,5.93,6.04,5.89,5.953333333333333,5.953333333333333,Unknown,Unknown,safe,,Moderate
IMG20260330121605 - Viren Viren.jpg,7.22,7.48,7.23,7.31,7.31,Unknown,Unknown,safe,,Good
IMG20260330121637 - Viren Viren.jpg,3.46,3.19,2.97,3.206666666666667,3.206666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260330121702 - Viren Viren.jpg,4.89,4.96,4.99,4.946666666666666,4.946666666666666,Unknown,Unknown,safe,,Moderate
IMG20260330121731 - Viren Viren.jpg,5.68,5.78,4.45,3.53,4.86,Unknown,Unknown,safe,,Moderate
IMG20260330121759 - Viren Viren.jpg,2.97,3.64,3.69,3.42,3.43,Unknown,Unknown,moderate,,Replace Soon
IMG20260330121827 - Viren Viren.jpg,6.11,7.11,6.48,6.566666666666667,6.566666666666667,Unknown,Unknown,safe,,Good
IMG20260330121935 - Viren Viren.jpg,5.52,6.32,4.91,5.583333333333333,5.583333333333333,Unknown,Unknown,safe,,Moderate
IMG20260330122002 - Viren Viren.jpg,5.74,5.64,5.86,5.746666666666666,5.746666666666666,Unknown,Unknown,safe,,Moderate
IMG20260330122037 - Viren Viren.jpg,4.03,4.84,3.71,4.193333333333334,4.193333333333334,Unknown,Unknown,safe,,Moderate
IMG20260330122110 - Viren Viren.jpg,4.36,4.92,4.62,4.633333333333334,4.633333333333334,Unknown,Unknown,safe,,Moderate
IMG20260330123443 - Viren Viren.jpg,2.04,3.17,3.37,2.86,2.86,Unknown,Unknown,moderate,,Replace Soon
IMG20260330123511 - Viren Viren.jpg,2.56,3.08,3.02,1.95,2.6525,Unknown,Unknown,moderate,,Replace Soon
IMG20260330123554 - Viren Viren.jpg,2.7,2.1,2.05,1.67,2.13,Unknown,Unknown,moderate,,Replace Soon
IMG20260330123652 - Viren Viren.jpg,5.64,6.19,6.7,5.88,6.1025,Unknown,Unknown,safe,,Good
IMG20260330123753 - Viren Viren.jpg,4.12,4.61,4.31,4.0,4.26,Unknown,Unknown,safe,,Moderate
IMG20260330123816 - Viren Viren.jpg,4.12,3.86,4.27,3.99,4.0600000000000005,Unknown,Unknown,safe,,Moderate
IMG20260330123854 - Viren Viren.jpg,2.74,2.72,3.28,3.57,3.0775,Unknown,Unknown,moderate,,Replace Soon
IMG20260330123921 - Viren Viren.jpg,2.98,3.34,3.43,3.33,3.27,Unknown,Unknown,moderate,,Replace Soon
IMG20260330123943 - Viren Viren.jpg,2.85,3.64,3.74,2.52,3.1875,Unknown,Unknown,moderate,,Replace Soon
IMG20260330124012 - Viren Viren.jpg,2.39,3.59,3.48,1.95,2.8525,Unknown,Unknown,moderate,,Replace Soon
IMG20260330124054 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124123 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124145 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124212 - Viren Viren.jpg,6.73,7.83,7.6,6.45,7.1525,Unknown,Unknown,safe,,Good
IMG20260330124240 - Viren Viren.jpg,6.82,7.63,7.74,7.08,7.317499999999999,Unknown,Unknown,safe,,Good
IMG20260330124317 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124343 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124435 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124500 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124528 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124552 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124623 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124648 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124751 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124820 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330124855 - Viren Viren.jpg,3.15,3.81,3.86,3.606666666666667,3.606666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260330124919 - Viren Viren.jpg,2.9,3.43,3.3,3.2099999999999995,3.2099999999999995,Unknown,Unknown,moderate,,Replace Soon
IMG20260330125033 - Viren Viren.jpg,4.39,4.82,4.42,4.543333333333334,4.543333333333334,Unknown,Unknown,safe,,Moderate
IMG20260330125055 - Viren Viren.jpg,3.17,3.45,3.16,3.2600000000000002,3.2600000000000002,Unknown,Unknown,moderate,,Replace Soon
IMG20260330125113 - Viren Viren.jpg,2.61,3.91,2.08,2.8666666666666667,2.8666666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260330125139 - Viren Viren.jpg,3.48,4.46,3.85,3.35,3.7849999999999997,Unknown,Unknown,moderate,,Replace Soon
IMG20260330125214 - Viren Viren.jpg,3.69,3.0,3.17,2.43,3.0725,Unknown,Unknown,moderate,,Replace Soon
IMG20260330125302 - Viren Viren.jpg,1.92,2.4,2.12,2.146666666666667,2.146666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260330125329 - Viren Viren.jpg,2.57,2.87,3.05,2.66,2.7874999999999996,Unknown,Unknown,moderate,,Replace Soon
IMG20260330125535 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125538 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125542 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125546 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125556 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125600 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125611 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125615 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125619 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125621 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125635 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125638 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125643 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125647 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260330125806 - Viren Viren.jpg,1.72,2.52,2.54,2.33,2.2775,Unknown,Unknown,moderate,,Replace Soon
IMG20260330125900 - Viren Viren.jpg,4.76,4.16,5.05,4.49,4.615,Unknown,Unknown,safe,,Moderate
IMG20260330125938 - Viren Viren.jpg,5.87,5.72,6.49,6.026666666666666,6.026666666666666,Unknown,Unknown,safe,,Good
IMG20260330130000 - Viren Viren.jpg,3.13,2.67,3.17,3.59,3.1399999999999997,Unknown,Unknown,moderate,,Replace Soon
IMG20260402103749 - Viren Viren.jpg,1.92,2.07,1.88,1.9566666666666663,1.9566666666666663,Unknown,Unknown,moderate,,Dangerous
IMG20260402103834 - Viren Viren.jpg,1.74,2.77,2.74,1.46,2.1775,Unknown,Unknown,moderate,,Replace Soon
IMG20260402103903 - Viren Viren.jpg,3.53,4.41,3.89,3.27,3.775,Unknown,Unknown,moderate,,Replace Soon
IMG20260402103930 - Viren Viren.jpg,4.87,5.4,5.4,5.08,5.1875,Unknown,Unknown,safe,,Moderate
IMG20260402103954 - Viren Viren.jpg,2.67,3.22,3.11,2.55,2.8875,Unknown,Unknown,moderate,,Replace Soon
IMG20260402104019 - Viren Viren.jpg,2.92,3.43,3.78,3.11,3.3099999999999996,Unknown,Unknown,moderate,,Replace Soon
IMG20260402104055 - Viren Viren.jpg,4.93,4.14,4.38,4.483333333333333,4.483333333333333,Unknown,Unknown,safe,,Moderate
IMG20260402104122 - Viren Viren.jpg,5.68,6.32,6.35,5.75,6.025,Unknown,Unknown,safe,,Good
IMG20260402104209 - Viren Viren.jpg,6.19,6.07,5.95,6.02,6.0575,Unknown,Unknown,safe,,Good
IMG20260402104251 - Viren Viren.jpg,3.38,3.84,3.84,3.686666666666666,3.686666666666666,Unknown,Unknown,moderate,,Replace Soon
IMG20260402104320 - Viren Viren.jpg,4.88,4.63,4.28,4.596666666666667,4.596666666666667,Unknown,Unknown,safe,,Moderate
IMG20260402104401 - Viren Viren.jpg,3.58,3.81,4.21,3.866666666666667,3.866666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260402104429 - Viren Viren.jpg,4.98,4.76,5.05,4.93,4.93,Unknown,Unknown,safe,,Moderate
IMG20260402104452 - Viren Viren.jpg,5.2,5.65,5.34,5.396666666666667,5.396666666666667,Unknown,Unknown,safe,,Moderate
IMG20260402105926 - Viren Viren.jpg,2.97,3.57,3.68,3.51,3.4325,Unknown,Unknown,moderate,,Replace Soon
IMG20260402110056 - Viren Viren.jpg,6.67,7.55,7.83,6.86,7.227499999999999,Unknown,Unknown,safe,,Good
IMG20260402110125 - Viren Viren.jpg,5.89,6.25,6.19,6.3,6.157500000000001,Unknown,Unknown,safe,,Good
IMG20260402110152 - Viren Viren.jpg,4.91,5.3,5.44,4.9,5.137500000000001,Unknown,Unknown,safe,,Moderate
IMG20260402110219 - Viren Viren.jpg,3.12,3.05,3.04,2.69,2.975,Unknown,Unknown,moderate,,Replace Soon
IMG20260402110241 - Viren Viren.jpg,4.06,4.2,4.36,3.74,4.09,Unknown,Unknown,safe,,Moderate
IMG20260402110317 - Viren Viren.jpg,6.97,7.11,6.53,6.87,6.87,Unknown,Unknown,safe,,Good
IMG20260402110351 - Viren Viren.jpg,5.57,6.7,6.62,6.78,6.4175,Unknown,Unknown,safe,,Good
IMG20260402110418 - Viren Viren.jpg,5.38,5.67,5.78,5.16,5.4975000000000005,Unknown,Unknown,safe,,Moderate
IMG20260402110445 - Viren Viren.jpg,5.75,6.08,6.09,5.68,5.9,Unknown,Unknown,safe,,Moderate
IMG20260402110513 - Viren Viren.jpg,4.06,4.03,4.08,3.68,3.9625,Unknown,Unknown,moderate,,Replace Soon
IMG20260402110540 - Viren Viren.jpg,4.57,5.0,4.3,4.623333333333334,4.623333333333334,Unknown,Unknown,safe,,Moderate
IMG20260402110605 - Viren Viren.jpg,4.26,4.25,4.11,4.41,4.2575,Unknown,Unknown,safe,,Moderate
IMG20260402110708 - Viren Viren.jpg,4.48,4.59,4.55,4.28,4.4750000000000005,Unknown,Unknown,safe,,Moderate
IMG20260402110743 - Viren Viren.jpg,4.41,3.65,4.72,3.77,4.1375,Unknown,Unknown,safe,,Moderate
IMG20260402110807 - Viren Viren.jpg,4.1,4.07,3.79,3.66,3.9050000000000002,Unknown,Unknown,moderate,,Replace Soon
IMG20260402110833 - Viren Viren.jpg,5.09,5.9,5.9,4.89,5.445,Unknown,Unknown,safe,,Moderate
IMG20260402110930 - Viren Viren.jpg,5.38,6.03,6.16,5.5,5.7675,Unknown,Unknown,safe,,Moderate
IMG20260402111001 - Viren Viren.jpg,5.56,6.3,6.4,5.58,5.959999999999999,Unknown,Unknown,safe,,Moderate
IMG20260402111023 - Viren Viren.jpg,5.27,6.22,6.44,5.68,5.9025,Unknown,Unknown,safe,,Moderate
IMG20260402111050 - Viren Viren.jpg,5.94,4.54,3.89,4.79,4.79,Unknown,Unknown,safe,,Moderate
IMG20260402111110 - Viren Viren.jpg,3.76,3.98,4.03,4.0,3.9425,Unknown,Unknown,moderate,,Replace Soon
IMG20260402111137 - Viren Viren.jpg,3.03,3.31,2.32,2.8866666666666667,2.8866666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260402111159 - Viren Viren.jpg,3.46,3.89,3.06,3.47,3.47,Unknown,Unknown,moderate,,Replace Soon
IMG20260402111223 - Viren Viren.jpg,3.53,3.84,3.36,3.576666666666666,3.576666666666666,Unknown,Unknown,moderate,,Replace Soon
IMG20260402111251 - Viren Viren.jpg,5.15,5.78,5.72,5.55,5.55,Unknown,Unknown,safe,,Moderate
IMG20260402111315 - Viren Viren.jpg,6.02,6.44,6.47,4.36,5.8225,Unknown,Unknown,safe,,Moderate
IMG20260402111346 - Viren Viren.jpg,6.21,7.07,6.57,6.616666666666667,6.616666666666667,Unknown,Unknown,safe,,Good
IMG20260402111443 - Viren Viren.jpg,3.16,3.77,3.6,3.48,3.5025,Unknown,Unknown,moderate,,Replace Soon
IMG20260402111501 - Viren Viren.jpg,5.35,5.71,5.92,5.7,5.669999999999999,Unknown,Unknown,safe,,Moderate
IMG20260402111546 - Viren Viren.jpg,4.08,4.19,3.53,3.33,3.7824999999999998,Unknown,Unknown,moderate,,Replace Soon
IMG20260402111613 - Viren Viren.jpg,5.37,3.76,4.52,4.36,4.5024999999999995,Unknown,Unknown,safe,,Moderate
IMG20260402111638 - Viren Viren.jpg,4.77,5.25,5.04,3.81,4.717499999999999,Unknown,Unknown,safe,,Moderate
IMG20260402111701 - Viren Viren.jpg,5.01,5.97,6.0,5.34,5.58,Unknown,Unknown,safe,,Moderate
IMG20260402111822 - Viren Viren.jpg,0.69,1.09,0.88,0.8866666666666667,0.8866666666666667,Unknown,Unknown,replace,,Dangerous
IMG20260402111848 - Viren Viren.jpg,0.34,0.48,0.41,0.41,0.41,Unknown,Unknown,replace,,Dangerous
IMG20260402111938 - Viren Viren.jpg,7.8,8.34,8.07,7.35,7.890000000000001,Unknown,Unknown,safe,,Good
IMG20260402112016 - Viren Viren.jpg,0.83,1.43,2.7,1.6533333333333333,1.6533333333333333,Unknown,Unknown,moderate,,Dangerous
IMG20260402112044 - Viren Viren.jpg,2.31,2.26,1.96,2.1766666666666667,2.1766666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260402112147 - Viren Viren.jpg,1.54,1.53,1.5350000000000001,1.5350000000000001,1.5350000000000001,Unknown,Unknown,replace,,Dangerous
IMG20260402112205 - Viren Viren.jpg,1.17,1.3,1.2349999999999999,1.2349999999999999,1.2349999999999999,Unknown,Unknown,replace,,Dangerous
IMG20260402112223 - Viren Viren.jpg,1.82,1.57,1.79,2.27,1.8624999999999998,Unknown,Unknown,moderate,,Dangerous
IMG20260402112249 - Viren Viren.jpg,2.31,1.45,1.09,1.68,1.6324999999999998,Unknown,Unknown,moderate,,Dangerous
IMG20260402112317 - Viren Viren.jpg,3.91,5.14,3.82,4.29,4.29,Unknown,Unknown,safe,,Moderate
IMG20260402112351 - Viren Viren.jpg,2.63,2.94,3.28,2.94,2.9475,Unknown,Unknown,moderate,,Replace Soon
IMG20260402112422 - Viren Viren.jpg,3.77,4.41,4.26,4.1466666666666665,4.1466666666666665,Unknown,Unknown,safe,,Moderate
IMG20260402112447 - Viren Viren.jpg,3.5,3.84,3.13,3.4899999999999998,3.4899999999999998,Unknown,Unknown,moderate,,Replace Soon
IMG20260402112521 - Viren Viren.jpg,1.53,2.23,2.52,2.05,2.0824999999999996,Unknown,Unknown,moderate,,Replace Soon
IMG20260402112552 - Viren Viren.jpg,6.64,7.12,7.26,7.08,7.025,Unknown,Unknown,safe,,Good
IMG20260402112617 - Viren Viren.jpg,2.65,3.53,3.91,2.51,3.15,Unknown,Unknown,moderate,,Replace Soon
