image_id,sidewall_image_id,tread_1,tread_2,tread_3,tread_4,tread_average,brand,tire_model,tire_size,condition,condition_id,wear_pattern,wear_class_6,health_score,health_norm,remaining_life_km,remaining_life_norm,remaining_life_pred,replacement_urgency,risk_score,risk_level,replace_recommended,manufacture_week,manufacture_year,ocr_confidence,tube_type,image_path,front_image_path,sidewall_image_path,dataset_front_path,dataset_sidewall_path,has_image,has_sidewall_image,feature_tread_spread,feature_center_edge_gap
IMG20260121113753.jpg,,0.58,0.53,0.5549999999999999,0.5549999999999999,0.5549999999999999,Unknown,,Unknown,replace,2,critical_wear,5,1.35,0.135,0.0,0.0,0.0,Immediate,85,CRITICAL,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113753.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113753.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260121113753.jpg,,True,False,0.025,-0.025
IMG20260115085618.jpg,,3.52,4.39,4.69,4.23,4.2075000000000005,Unknown,,Unknown,safe,0,center_wear,0,6.93,0.693,32594.0,0.407425,40.74218750000001,Medium,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260115085618.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260115085618.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260115085618.jpg,,True,False,0.71,0.665
IMG_9740 - Ubaid Elahi Baba.JPG,IMG_9741 - Ubaid Elahi Baba.JPG,3.0,3.42,3.72,3.3800000000000003,3.3800000000000003,CEAT,milaze x3,155/65 R13,moderate,1,uneven_wear,2,4.96,0.496,22250.0,0.278125,27.8125,High,20,LOW,True,51.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9740 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9740 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9741 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9740 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9741 - Ubaid Elahi Baba.JPG,True,True,0.38,0.38
IMG_9407 - Viren Viren.JPG,IMG_9408 - Viren Viren.JPG,3.51,3.05,2.99,3.1833333333333336,3.1833333333333336,Bridgestone,Ecopia EP150,175/65 R15,moderate,1,uneven_wear,2,4.84,0.484,19792.0,0.2474,24.739583333333336,High,20,LOW,True,40.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9407 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9407 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9408 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9407 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9408 - Viren Viren.JPG,True,True,0.32666665,-0.32666665
IMG_0224 - Viren Viren.JPG,IMG_0225 - Viren Viren.JPG,3.75,3.54,3.36,2.63,3.3200000000000003,Apollo,Alnac 4G,195/55 R16,moderate,1,one_sided_wear,4,4.82,0.482,21500.0,0.26875,26.875,High,20,LOW,True,8.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0224 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0224 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0225 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0224 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0225 - Viren Viren.JPG,True,True,1.12,0.26
IMG_8384[1] - Viren Viren.JPG,IMG_8385[1] - Viren Viren.JPG,2.17,2.79,2.8,2.26,2.505,Apollo,Alnac 4Gs,215/60/R 16,moderate,1,center_wear,0,4.82,0.482,11312.0,0.1414,14.140624999999996,Immediate,30,MODERATE,True,51.0,2021.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8384[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8384[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_8385[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8384[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8385[1] - Viren Viren.JPG,True,True,0.09,0.58
Copy of IMG20251218153029.jpg,,5.16,5.43,4.68,5.09,5.09,Unknown,,Unknown,safe,0,uneven_wear,2,7.08,0.708,43625.0,0.5453125,54.53125,Medium,20,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153029.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153029.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\Copy of IMG20251218153029.jpg,,True,False,0.07,-0.07
IMG_0293 - Viren Viren.JPG,IMG_0292 - Viren Viren.JPG,5.92,6.36,6.46,6.05,6.197500000000001,JK Tyre,UX Royale,215/55 R18,safe,0,uneven_wear,2,7.77,0.777,57469.0,0.7183625,71.8359375,Low,20,LOW,False,18.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0293 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0293 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_0292 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0293 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0292 - Viren Viren.JPG,True,True,0.13,0.425
IMG_7924[1] - Viren Viren.JPG,IMG_7925[1] - Viren Viren.JPG,1.79,1.91,1.78,1.8266666666666669,1.8266666666666669,Bridgestone,ECOPIA,155/65 R14,moderate,1,even,3,4.79,0.479,2833.0,0.0354125,3.5416666666666687,Immediate,30,MODERATE,True,,,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7924[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7924[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_7925[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7924[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7925[1] - Viren Viren.JPG,True,True,0.036666665,0.036666665
Copy of IMG20251218151653.jpg,,2.87,2.86,2.73,2.8200000000000003,2.8200000000000003,Unknown,,Unknown,moderate,1,even,3,5.41,0.541,15250.0,0.190625,19.0625,Immediate,30,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151653.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151653.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\Copy of IMG20251218151653.jpg,,True,False,0.05,-0.05
IMG20260330123443 - Viren Viren.jpg,,2.04,3.17,3.37,2.86,2.86,Unknown,,Unknown,moderate,1,center_wear,0,5.04,0.504,15750.0,0.196875,19.687499999999996,Immediate,30,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330123443 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330123443 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260330123443 - Viren Viren.jpg,,True,False,0.82,0.82
IMG20260128122957.jpg,,1.99,2.05,2.05,2.03,2.03,Unknown,,Unknown,moderate,1,even,3,4.92,0.492,5375.0,0.0671875,6.718749999999996,Immediate,30,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122957.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122957.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260128122957.jpg,,True,False,0.04,0.04
IMG20260325155830 - Viren Viren.jpg,,5.62,5.74,5.6,5.653333333333333,5.653333333333333,Unknown,,Unknown,safe,0,even,3,8.23,0.823,50667.0,0.6333375,63.33333333333332,Medium,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260325155830 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260325155830 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260325155830 - Viren Viren.jpg,,True,False,0.033333335,0.033333335
IMG20260121114224.jpg,,1.37,1.91,2.13,1.8033333333333335,1.8033333333333335,Unknown,,Unknown,moderate,1,uneven_wear,2,3.98,0.398,2542.0,0.031775,3.177083333333334,Immediate,50,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114224.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114224.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260121114224.jpg,,True,False,0.43333334,0.43333334
IMG_8939 - Viren Viren.JPG,IMG_8940 - Viren Viren.JPG,3.88,4.21,4.31,4.07,4.1175,MRF,Wanderer  Ecotread street N2,215/60 R16,safe,0,even,3,7.27,0.727,31469.0,0.3933625,39.33593749999999,High,0,LOW,True,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8939 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8939 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_8940 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8939 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8940 - Viren Viren.JPG,True,True,0.19,0.285
IMG_19022619 - Viren Viren.jpg,IMG_19022666 - Viren Viren.jpg,2.08,1.95,1.53,1.8533333333333335,1.8533333333333335,Apollo,amazer 4g eco,165/70 R14,moderate,1,uneven_wear,2,3.61,0.361,3167.0,0.0395875,3.9583333333333344,Immediate,70,HIGH,True,45.0,2019.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022619 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022619 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_19022666 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022619 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022666 - Viren Viren.jpg,True,True,0.22666667,-0.22666667
IMG_9383 - Viren Viren.JPG,IMG_9384 - Viren Viren.JPG,5.06,5.89,5.1,5.349999999999999,5.349999999999999,CEAT,Energydrive,185/70 R15,safe,0,uneven_wear,2,7.24,0.724,46875.0,0.5859375,58.59374999999998,Medium,20,LOW,False,48.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9383 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9383 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9384 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9383 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9384 - Viren Viren.JPG,True,True,0.29,0.29
IMG_7348 - Ubaid Elahi Baba.jpeg,IMG_7349 - Ubaid Elahi Baba.jpeg,2.33,2.1,2.34,2.55,2.33,Goodyear,Assurance TripleMax,195/60 R16,moderate,1,even,3,5.11,0.511,9125.0,0.1140625,11.40625,Immediate,30,MODERATE,True,49.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7348 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7348 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_7349 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7348 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7349 - Ubaid Elahi Baba.jpeg,True,True,0.22,-0.22
IMG20260406113429 - Viren Viren.jpg,,8.0,8.0,8.0,8.0,8.0,Unknown,,Unknown,safe,0,even,3,9.7,0.97,80000.0,1.0,100.0,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406113429 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406113429 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260406113429 - Viren Viren.jpg,,True,False,0.0,0.0
IMG20260402112552 - Viren Viren.jpg,,6.64,7.12,7.26,7.08,7.025,Unknown,,Unknown,safe,0,uneven_wear,2,8.29,0.829,67813.0,0.8476625,84.76562500000001,Low,20,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402112552 - Viren Viren (1).jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402112552 - Viren Viren (1).jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260402112552 - Viren Viren (1).jpg,,True,False,0.44,0.33
IMG_7013.JPG,,3.94,4.0,3.93,3.9566666666666666,3.9566666666666666,Unknown,,Unknown,moderate,1,even,3,6.12,0.612,29458.0,0.368225,36.82291666666666,High,0,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7013.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7013.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7013.JPG,,True,False,0.016666668,0.016666668
IMG_0147 - Viren Viren.JPG,,5.47,5.86,5.59,5.640000000000001,5.640000000000001,Unknown,,Unknown,safe,0,even,3,8.22,0.822,50500.0,0.63125,63.12500000000001,Medium,0,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0147 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0147 - Viren Viren.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0147 - Viren Viren.JPG,,True,False,0.17,0.17
IMG_7530 - Ubaid Elahi Baba.jpeg,IMG_7531 - Ubaid Elahi Baba.jpeg,2.21,2.29,2.11,2.203333333333333,2.203333333333333,JK Tyre,ULTIMA-NEO,145/80 R13,moderate,1,even,3,5.03,0.503,7542.0,0.094275,9.427083333333329,Immediate,30,MODERATE,True,45.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7530 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7530 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_7531 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7530 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7531 - Ubaid Elahi Baba.jpeg,True,True,0.006666667,-0.006666667
IMG20260121113359.jpg,,2.28,2.34,2.28,2.2999999999999994,2.2999999999999994,Unknown,,Unknown,moderate,1,even,3,5.09,0.509,8750.0,0.109375,10.93749999999999,Immediate,30,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113359.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113359.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260121113359.jpg,,True,False,0.02,0.02
IMG_7957[1] - Viren Viren.JPG,IMG_7958[1] - Viren Viren.JPG,2.59,2.72,2.39,2.566666666666667,2.566666666666667,Apollo,AMAZER 4G,155/70 R13,moderate,1,even,3,5.25,0.525,12083.0,0.1510375,15.104166666666668,Immediate,30,MODERATE,True,23.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7957[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7957[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_7958[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7957[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7958[1] - Viren Viren.JPG,True,True,0.023333333,-0.023333333
IMG_9304 - Viren Viren.JPG,IMG_9305 - Viren Viren.JPG,0.66,1.18,1.12,0.34,0.825,Yokohama,EARTH-1,165/80 R14,replace,2,critical_wear,5,1.37,0.137,0.0,0.0,0.0,Immediate,100,CRITICAL,True,21.0,2019.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9304 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9304 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9305 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9304 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9305 - Viren Viren.JPG,True,True,0.32,0.65
IMG20260128121859.jpg,,3.63,3.41,3.5,3.513333333333333,3.513333333333333,Unknown,,Unknown,moderate,1,even,3,5.85,0.585,23917.0,0.2989625,29.89583333333333,High,0,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121859.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121859.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260128121859.jpg,,True,False,0.11666667,-0.11666667
IMG_6918.JPG,,2.42,2.03,2.11,2.19,2.1874999999999996,Unknown,,Unknown,moderate,1,even,3,5.02,0.502,7344.0,0.0918,9.179687499999991,Immediate,30,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6918.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6918.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_6918.JPG,,True,False,0.23,-0.235
IMG_9872 - Viren Viren.JPG,IMG_9873 - Viren Viren.JPG,5.46,5.31,4.67,5.1466666666666665,5.1466666666666665,MRF,ZVTV,185/65 R15,safe,0,uneven_wear,2,7.12,0.712,44333.0,0.5541625,55.41666666666666,Medium,20,LOW,False,35.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9872 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9872 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9873 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9872 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9873 - Viren Viren.JPG,True,True,0.31333333,-0.31333333
IMG_0192 - Viren Viren.JPG,IMG_0193 - Viren Viren.JPG,6.42,7.11,6.94,6.83,6.825000000000001,MRF,WANDERER,205/60 R16,safe,0,uneven_wear,2,8.17,0.817,65313.0,0.8164125,81.64062500000003,Low,20,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0192 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0192 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0193 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0192 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0193 - Viren Viren.JPG,True,True,0.41,0.4
IMG_9314 - Viren Viren.JPG,IMG_9315 - Viren Viren.JPG,6.7,6.41,6.61,6.31,6.507499999999999,Apollo,Alnac 4G,185/70 R15,safe,0,even,3,8.77,0.877,61344.0,0.7668,76.67968749999999,Low,0,LOW,False,46.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9314 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9314 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9315 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9314 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9315 - Viren Viren.JPG,True,True,0.39,0.005
