image_id,tread_depth_pred,health_score_pred,remaining_life_pred,wear_pattern_pred,risk_level,replacement_urgency
IMG20260406113648 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113652 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113656 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113705 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113712 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113716 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113726 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113736 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113740 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113752 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113756 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113813 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113829 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113833 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113844 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113920 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113925 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406113959 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114008 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114013 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114020 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114024 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114028 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114032 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114035 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114038 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114111 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114117 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114127 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114142 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114152 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114158 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114223 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114230 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114244 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114352 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114358 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114411 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114415 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114420 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114431 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114441 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114506 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114537 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114544 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114557 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114603 - Viren Viren.jpg,8.0,9.7,100.0,even,LOW,Low
IMG20260406114749 - Viren Viren.jpg,4.526666666666666,6.73,45.72916666666666,uneven_wear,LOW,Medium
IMG20260406114806 - Viren Viren.jpg,3.4233333333333333,4.99,28.48958333333333,uneven_wear,LOW,High
IMG20260406114821 - Viren Viren.jpg,7.173333333333333,8.38,87.08333333333331,uneven_wear,LOW,Low
IMG20260406114838 - Viren Viren.jpg,3.6733333333333333,5.15,32.39583333333333,uneven_wear,LOW,High
IMG20260406114900 - Viren Viren.jpg,5.4025,7.68,59.4140625,center_wear,LOW,Medium
IMG20260406114925 - Viren Viren.jpg,3.5033333333333334,5.44,29.73958333333333,center_wear,LOW,High
IMG20260406115004 - Viren Viren.jpg,3.5766666666666667,5.09,30.885416666666664,uneven_wear,LOW,High
IMG20260406115046 - Viren Viren.jpg,1.7933333333333332,3.97,3.0208333333333304,uneven_wear,MODERATE,Immediate
IMG20260406115102 - Viren Viren.jpg,1.07,1.67,0.0,critical_wear,CRITICAL,Immediate
IMG20260406115117 - Viren Viren.jpg,1.4433333333333334,1.9,0.0,critical_wear,CRITICAL,Immediate
IMG20260406115136 - Viren Viren.jpg,1.3499999999999999,1.84,0.0,critical_wear,CRITICAL,Immediate
IMG20260406115158 - Viren Viren.jpg,1.3233333333333333,1.83,0.0,critical_wear,CRITICAL,Immediate
IMG20260406115217 - Viren Viren.jpg,0.755,1.47,0.0,critical_wear,CRITICAL,Immediate
IMG20260406115241 - Viren Viren.jpg,1.3975,1.87,0.0,critical_wear,CRITICAL,Immediate
IMG20260406115307 - Viren Viren.jpg,1.5425,1.96,0.0,critical_wear,CRITICAL,Immediate
IMG20260406115325 - Viren Viren.jpg,1.3825,1.86,0.0,critical_wear,CRITICAL,Immediate
IMG20260406115422 - Viren Viren.jpg,2.0233333333333334,4.51,6.614583333333333,center_wear,MODERATE,Immediate
IMG20260406115455 - Viren Viren.jpg,2.0566666666666666,4.54,7.135416666666665,center_wear,MODERATE,Immediate
IMG20260406115515 - Viren Viren.jpg,1.17,1.73,0.0,critical_wear,CRITICAL,Immediate
IMG20260406115544 - Viren Viren.jpg,1.9966666666666664,4.9,6.197916666666661,even,MODERATE,Immediate
IMG20260406115610 - Viren Viren.jpg,1.6433333333333333,3.88,0.6770833333333316,uneven_wear,MODERATE,Immediate
IMG20260406115708 - Viren Viren.jpg,1.7833333333333332,3.96,2.86458333333333,uneven_wear,MODERATE,Immediate
IMG20260406115732 - Viren Viren.jpg,0.9666666666666668,1.6,0.0,critical_wear,CRITICAL,Immediate
https://drive.google.com/open?id=1J0eZBJ_gUGH5bTvAHe1PjCz9e3Een7Tz,6.545000000000001,7.99,77.265625,uneven_wear,LOW,Low
https://drive.google.com/open?id=1EB44Pv2aBtgBw6VueO9wvFf_-MriItsa,5.1775,7.94,55.8984375,even,LOW,Medium
https://drive.google.com/open?id=1ssG0d2O_QF3_wFqDqvQNRLj46kBfhPd2,6.430000000000001,7.92,75.46875,uneven_wear,LOW,Low
https://drive.google.com/open?id=1mLBv5vtGMBhJMR04mn31-QTTR4-qe_mK,5.657500000000001,8.24,63.398437500000014,even,LOW,Medium
https://drive.google.com/open?id=197MhN36peHjH1Am22NifvM5kMZl9-4_-,2.58,5.26,15.312499999999998,even,MODERATE,Immediate
https://drive.google.com/open?id=1AhUEqS8iqEEwBLnv6lidpQFtaqcyg50O,2.69,5.33,17.031249999999996,even,MODERATE,Immediate
https://drive.google.com/open?id=19RQm5T74YlWmoVVqf1znuW7ZkKSI9T5W,1.0899999999999999,1.68,0.0,critical_wear,CRITICAL,Immediate
https://drive.google.com/open?id=1GHbSIxW7k1xgTrew-rlQYyzs7qT9c5J3,6.9,8.21,82.81250000000001,uneven_wear,LOW,Low
https://drive.google.com/open?id=1-VVR5WKlGWZLVswxFDYD6JrxeISXSGyy,6.827500000000001,8.57,81.67968750000001,center_wear,LOW,Low
https://drive.google.com/open?id=1MJ1Cg3EsjAgFXn12ynEv90fDv5otgl3E,7.7,9.51,95.31249999999999,even,LOW,Low
https://drive.google.com/open?id=1Y1h5iFUw4hL1ILOLBTybuAjcidLmfIn2,2.243333333333333,5.05,10.05208333333333,even,MODERATE,Immediate
https://drive.google.com/open?id=1x4toVmCgbShof_t-F-71LTwCMZQlYCrp,4.353333333333333,7.42,43.02083333333332,even,LOW,Medium
https://drive.google.com/open?id=1T1UdV72QI74yu62j7GHFu_P13PmIqtca,4.833333333333333,7.72,50.52083333333333,even,LOW,Medium
https://drive.google.com/open?id=1ed1oZkjAih_amMoYMtX7joah8G_aRnwi,3.3050000000000006,5.32,26.640625000000007,center_wear,LOW,High
IMG20260115085908.jpg,0.3,1.19,0.0,critical_wear,CRITICAL,Immediate
IMG20260121113753.jpg,0.5549999999999999,1.35,0.0,critical_wear,CRITICAL,Immediate
IMG20260121113853.jpg,0.58,1.36,0.0,critical_wear,CRITICAL,Immediate
IMG20260121114013.jpg,0.8866666666666667,1.55,0.0,critical_wear,CRITICAL,Immediate
1769244151437.jpg,0.9133333333333334,1.57,0.0,critical_wear,CRITICAL,Immediate
IMG20260115090719.jpg,0.9625,1.6,0.0,critical_wear,CRITICAL,Immediate
IMG20260128121045 (1).jpg,1.0733333333333335,1.67,0.0,critical_wear,CRITICAL,Immediate
IMG_7050.JPG,1.09,1.68,0.0,critical_wear,CRITICAL,Immediate
IMG20260121160116.jpg,1.1433333333333333,1.71,0.0,critical_wear,CRITICAL,Immediate
IMG_6972.JPG,1.155,1.72,0.0,critical_wear,CRITICAL,Immediate
IMG20260121114107.jpg,1.1566666666666665,1.72,0.0,critical_wear,CRITICAL,Immediate
IMG_6994.JPG,1.16,1.72,0.0,critical_wear,CRITICAL,Immediate
IMG_7016.JPG,1.21,1.76,0.0,critical_wear,CRITICAL,Immediate
IMG20260121113216.jpg,1.2133333333333332,1.76,0.0,critical_wear,CRITICAL,Immediate
IMG20251218154402.heic,1.2466666666666668,1.78,0.0,critical_wear,CRITICAL,Immediate
1769244151386.jpg,1.2566666666666668,1.79,0.0,critical_wear,CRITICAL,Immediate
IMG_6943.JPG,1.2875,1.8,0.0,critical_wear,CRITICAL,Immediate
IMG20260128122355.jpg,1.3366666666666667,1.84,0.0,critical_wear,CRITICAL,Immediate
IMG20260121115233.jpg,1.3966666666666665,1.87,0.0,critical_wear,CRITICAL,Immediate
IMG20260128122450.jpg,1.4033333333333335,1.88,0.0,critical_wear,CRITICAL,Immediate
IMG20260121115817.jpg,1.415,1.88,0.0,critical_wear,CRITICAL,Immediate
IMG_6991.JPG,1.42,1.89,0.0,critical_wear,CRITICAL,Immediate
IMG20260121114853.jpg,1.4400000000000002,1.9,0.0,critical_wear,CRITICAL,Immediate
IMG20260121160330.jpg,1.4799999999999998,1.92,0.0,critical_wear,CRITICAL,Immediate
IMG20260128123037.jpg,1.5233333333333334,1.95,0.0,critical_wear,CRITICAL,Immediate
IMG20260121114946.jpg,1.593333333333333,2.0,0.0,critical_wear,CRITICAL,Immediate
IMG20260121115440.jpg,1.6500000000000001,4.68,0.7812500000000007,even,MODERATE,Immediate
IMG_6966.JPG,1.6675,4.69,1.0546874999999982,even,MODERATE,Immediate
IMG20260121115535.jpg,1.68,4.7,1.2499999999999976,even,MODERATE,Immediate
IMG20260121160257.jpg,1.6966666666666665,4.71,1.5104166666666634,even,MODERATE,Immediate
IMG20260128122316.jpg,1.7000000000000002,4.71,1.5625000000000013,even,MODERATE,Immediate
IMG_6988.JPG,1.7133333333333332,4.72,1.770833333333329,even,MODERATE,Immediate
IMG20260128121235.jpg,1.7149999999999999,3.92,1.7968749999999964,uneven_wear,MODERATE,Immediate
IMG20260128121148.jpg,1.7225,4.73,1.9140624999999973,even,MODERATE,Immediate
IMG20260121115327.jpg,1.7299999999999998,4.73,2.0312499999999947,even,MODERATE,Immediate
IMG20260128123126.jpg,1.7633333333333334,4.75,2.5520833333333335,even,MODERATE,Immediate
IMG20260121114805.jpg,1.7766666666666666,3.96,2.7604166666666643,uneven_wear,MODERATE,Immediate
IMG20260128122910.jpg,1.8,4.78,3.124999999999999,even,MODERATE,Immediate
IMG20260121114224.jpg,1.8033333333333335,3.98,3.177083333333334,uneven_wear,MODERATE,Immediate
IMG20260121114341.jpg,1.83,4.39,3.5937499999999996,center_wear,MODERATE,Immediate
IMG_6934.JPG,1.8425,4.8,3.789062499999999,even,MODERATE,Immediate
IMG20260121114436.jpg,1.85,4.41,3.90625,center_wear,MODERATE,Immediate
IMG20251218155033.heic,1.8566666666666667,4.01,4.010416666666665,uneven_wear,MODERATE,Immediate
IMG20260128121712.jpg,1.8566666666666667,4.01,4.010416666666665,uneven_wear,MODERATE,Immediate
IMG20251103164609.heic,1.8900000000000001,4.43,4.531250000000001,center_wear,MODERATE,Immediate
IMG_6940.JPG,1.92,4.05,4.999999999999997,uneven_wear,MODERATE,Immediate
IMG_6947.JPG,1.9525000000000001,4.87,5.507812500000001,even,MODERATE,Immediate
IMG20260121115654.jpg,1.98,4.49,5.937499999999998,center_wear,MODERATE,Immediate
IMG20260128122957.jpg,2.03,4.92,6.718749999999996,even,MODERATE,Immediate
IMG20260121114537_01.jpg,2.0574999999999997,4.14,7.148437499999993,uneven_wear,MODERATE,Immediate
IMG_6925.JPG,2.1,4.96,7.8125,even,MODERATE,Immediate
IMG20260121114711.jpg,2.1033333333333335,4.16,7.864583333333335,uneven_wear,MODERATE,Immediate
IMG20260128122819.jpg,2.1533333333333333,4.2,8.645833333333332,uneven_wear,MODERATE,Immediate
IMG_6918.JPG,2.1874999999999996,5.02,9.179687499999991,even,MODERATE,Immediate
IMG20260128122154.jpg,2.19,5.02,9.218749999999998,even,MODERATE,Immediate
IMG20260128122230.jpg,2.266666666666666,4.27,10.416666666666657,uneven_wear,MODERATE,Immediate
IMG20260121113359.jpg,2.2999999999999994,5.09,10.93749999999999,even,MODERATE,Immediate
IMG20260121161400.jpg,2.3033333333333332,5.09,10.98958333333333,even,MODERATE,Immediate
IMG_7022.JPG,2.33,5.11,11.40625,even,MODERATE,Immediate
Copy of IMG20251218151751.jpg,2.4266666666666667,5.17,12.916666666666664,even,MODERATE,Immediate
IMG20251218154623.heic,2.4266666666666667,5.17,12.916666666666664,even,MODERATE,Immediate
IMG20260121113305.jpg,2.4466666666666668,5.18,13.229166666666666,even,MODERATE,Immediate
IMG20260121161458.jpg,2.4633333333333334,5.19,13.489583333333332,even,MODERATE,Immediate
IMG20260128121444.jpg,2.4775,5.2,13.710937499999998,even,MODERATE,Immediate
IMG20260121160223.jpg,2.4933333333333336,4.41,13.958333333333336,uneven_wear,MODERATE,Immediate
IMG_7019.JPG,2.6266666666666665,5.29,16.04166666666666,even,MODERATE,Immediate
IMG_6931.JPG,2.6500000000000004,5.31,16.406250000000004,even,MODERATE,Immediate
IMG20260128122711.jpg,2.676666666666667,5.32,16.822916666666675,even,MODERATE,Immediate
IMG_6997.JPG,2.706666666666667,5.34,17.291666666666668,even,MODERATE,Immediate
IMG20260128121628.jpg,2.7199999999999998,5.35,17.499999999999993,even,MODERATE,Immediate
IMG20260115090353.jpg,2.7325,4.56,17.695312499999996,uneven_wear,MODERATE,Immediate
IMG20260121112523.jpg,2.7433333333333336,5.36,17.864583333333336,even,MODERATE,Immediate
IMG20260128122610.jpg,2.7566666666666664,5.37,18.07291666666666,even,MODERATE,Immediate
IMG20260121115143.jpg,2.77,5.38,18.28125,even,MODERATE,Immediate
IMG20260121115033.jpg,2.813333333333333,5.41,18.95833333333333,even,MODERATE,Immediate
Copy of IMG20251218151653.jpg,2.8200000000000003,5.41,19.0625,even,MODERATE,Immediate
IMG20260128122525.jpg,2.8233333333333337,5.41,19.11458333333334,even,MODERATE,Immediate
IMG20260121112252.jpg,2.8333333333333335,5.42,19.270833333333336,even,MODERATE,Immediate
IMG20260121161110.jpg,2.8733333333333335,5.45,19.895833333333336,even,MODERATE,Immediate
IMG20260121112649.jpg,2.8833333333333333,5.45,20.052083333333332,even,MODERATE,High
IMG20260121120740.jpg,2.8866666666666667,5.45,20.104166666666664,even,MODERATE,High
IMG20260128121756.jpg,2.9299999999999997,5.48,20.781249999999993,even,MODERATE,High
IMG20260121112135.jpg,2.9333333333333336,5.48,20.833333333333336,even,MODERATE,High
IMG20251218160210.heic,2.9599999999999995,5.5,21.249999999999993,even,MODERATE,High
IMG_7010.JPG,2.9599999999999995,5.5,21.249999999999993,even,MODERATE,High
IMG_7007.JPG,2.9633333333333334,5.5,21.302083333333332,even,MODERATE,High
IMG20260128121354.jpg,2.9699999999999998,5.51,21.406249999999993,even,MODERATE,High
IMG20251218155818.heic,3.0033333333333334,5.13,21.927083333333332,center_wear,LOW,High
IMG20260121160906.jpg,3.01,5.53,22.031249999999993,even,LOW,High
IMG_7004.JPG,3.0100000000000002,5.53,22.031250000000004,even,LOW,High
IMG_7001.JPG,3.043333333333333,5.55,22.552083333333325,even,LOW,High
IMG20260121160804.jpg,3.0500000000000003,5.56,22.656250000000004,even,LOW,High
IMG_6982.JPG,3.0975,5.59,23.3984375,even,LOW,High
IMG20260128121953.jpg,3.1,5.59,23.4375,even,LOW,High
IMG_6975.JPG,3.1224999999999996,4.8,23.789062499999993,uneven_wear,LOW,High
IMG_7038.JPG,3.1533333333333338,5.62,24.27083333333334,even,LOW,High
IMG20260121161303.jpg,3.16,4.92,24.375,edge_wear,LOW,High
IMG20260128122123.jpg,3.1933333333333334,5.65,24.895833333333332,even,LOW,High
IMG_6985.JPG,3.2125,5.66,25.195312499999993,even,LOW,High
IMG_7041.JPG,3.216666666666667,5.66,25.260416666666664,even,LOW,High
IMG_6979.JPG,3.2225,4.76,25.351562499999996,one_sided_wear,LOW,High
Copy of IMG20251218151832.jpg,3.2866666666666666,5.7,26.35416666666666,even,LOW,High
IMG20251218160057.heic,3.3066666666666666,5.72,26.66666666666666,even,LOW,High
IMG20260121161220.jpg,3.313333333333333,5.02,26.77083333333333,edge_wear,LOW,High
IMG20251218160358.heic,3.3366666666666664,4.94,27.13541666666666,uneven_wear,LOW,High
IMG20260128122046.jpg,3.393333333333333,5.77,28.02083333333333,even,LOW,High
IMG_6957.JPG,3.4025,4.98,28.164062499999993,uneven_wear,LOW,High
1769244151482.jpg,3.4633333333333334,5.81,29.114583333333332,even,LOW,High
IMG20251218160307.heic,3.5033333333333334,5.04,29.73958333333333,uneven_wear,LOW,High
IMG20260128121859.jpg,3.513333333333333,5.85,29.89583333333333,even,LOW,High
IMG20251103164832.heic,3.5566666666666666,5.47,30.57291666666666,center_wear,LOW,High
IMG_6951.JPG,3.6224999999999996,5.91,31.601562499999993,even,LOW,High
IMG20251218155934.heic,3.676666666666667,5.25,32.44791666666667,edge_wear,LOW,High
IMG20260121121508.jpg,3.795,6.02,34.29687499999999,even,LOW,High
IMG20260121113443.jpg,3.8200000000000003,5.64,34.6875,center_wear,LOW,High
IMG_7025.JPG,3.925,6.1,36.32812499999999,even,LOW,High
IMG_7028.JPG,3.94,6.11,36.5625,even,LOW,High
IMG_7013.JPG,3.9566666666666666,6.12,36.82291666666666,even,LOW,High
1769244151336.jpg,4.13,6.88,39.53124999999999,center_wear,LOW,High
IMG20251218160520.heic,4.183333333333333,6.51,40.36458333333332,uneven_wear,LOW,Medium
IMG20260115085618.jpg,4.2075000000000005,6.93,40.74218750000001,center_wear,LOW,Medium
IMG20251218154457.heic,4.21,7.33,40.78125,even,LOW,Medium
Copy of IMG20251218152144.jpg,4.246666666666667,6.55,41.35416666666667,uneven_wear,LOW,Medium
IMG20260121113103.jpg,4.272500000000001,7.37,41.75781250000001,even,LOW,Medium
IMG20251218155739.heic,4.276666666666666,6.57,41.82291666666666,uneven_wear,LOW,Medium
IMG20260121112821.jpg,4.2975,7.39,42.1484375,even,LOW,Medium
Copy of IMG20251218153808.jpg,4.323333333333333,6.6,42.55208333333333,uneven_wear,LOW,Medium
IMG20260121113011.jpg,4.33,7.41,42.65624999999999,even,LOW,Medium
Copy of IMG20251218154022.jpg,4.3500000000000005,7.02,42.96875000000001,center_wear,LOW,Medium
IMG20260121112912.jpg,4.359999999999999,7.42,43.124999999999986,even,LOW,Medium
Copy of IMG20251218151035.jpg,4.460000000000001,7.09,44.68750000000001,center_wear,LOW,Medium
Copy of IMG20251218152036.jpg,4.463333333333334,7.49,44.739583333333336,even,LOW,Medium
Copy of IMG20251218152401.jpg,4.503333333333333,6.71,45.36458333333332,uneven_wear,LOW,Medium
Copy of 9.jpg,4.6,6.78,46.874999999999986,uneven_wear,LOW,Medium
IMG20251218154542.heic,4.633333333333334,7.6,47.395833333333336,even,LOW,Medium
Copy of IMG20251218145539.jpg,4.636666666666667,6.8,47.447916666666664,uneven_wear,LOW,Medium
Copy of IMG20251218145654.jpg,4.66,7.61,47.8125,even,LOW,Medium
Copy of IMG20251218145831.jpg,4.676666666666667,6.82,48.072916666666664,uneven_wear,LOW,Medium
Copy of IMG20251218150730.jpg,4.695,7.23,48.359375,center_wear,LOW,Medium
Copy of IMG20251218153610.jpg,4.7,6.84,48.4375,uneven_wear,LOW,Medium
Copy of 5.jpg,4.82,7.71,50.31250000000001,even,LOW,Medium
Copy of IMG20251218153928.jpg,4.83,6.92,50.46874999999999,uneven_wear,LOW,Medium
Copy of IMG20251218150254.jpg,4.8325000000000005,6.92,50.50781250000001,uneven_wear,LOW,Medium
Copy of IMG20251218154203.jpg,4.896666666666667,6.96,51.51041666666667,uneven_wear,LOW,Medium
front image.jpeg,4.920000000000001,7.38,51.87500000000001,center_wear,LOW,Medium
Copy of IMG20251218153445.jpg,4.983333333333333,7.41,52.86458333333333,center_wear,LOW,Medium
Copy of IMG20251218153357.jpg,5.016666666666667,7.84,53.385416666666664,even,LOW,Medium
Copy of IMG20251218153029.jpg,5.09,7.08,54.53125,uneven_wear,LOW,Medium
Copy of IMG20251218145812.jpg,5.136666666666667,7.11,55.260416666666664,uneven_wear,LOW,Medium
Copy of IMG20251218152902.jpg,5.1433333333333335,7.11,55.36458333333333,uneven_wear,LOW,Medium
Copy of IMG20251218152236.jpg,5.199999999999999,7.55,56.249999999999986,center_wear,LOW,Medium
Copy of IMG20251218150847.jpg,5.232500000000001,7.57,56.75781250000001,center_wear,LOW,Medium
Copy of IMG20251218150621.jpg,5.2825,7.2,57.53906249999999,uneven_wear,LOW,Medium
Copy of IMG20251218152538.jpg,5.3575,7.65,58.71093749999999,center_wear,LOW,Medium
IMG20251218154739.heic,5.406666666666666,8.08,59.47916666666666,even,LOW,Medium
Copy of IMG20251218153307.jpg,5.446666666666666,7.4,60.10416666666666,edge_wear,LOW,Medium
Copy of IMG20251218150508.jpg,5.4799999999999995,7.72,60.624999999999986,center_wear,LOW,Medium
Copy of IMG20251218151921.jpg,5.486666666666667,8.13,60.729166666666664,even,LOW,Medium
Copy of IMG20251218152440.jpg,5.5225,7.35,61.28906249999999,uneven_wear,LOW,Medium
Copy of 1.jpg,5.6066666666666665,8.2,62.60416666666665,even,LOW,Medium
IMG20251103170048.heic,5.6725,7.45,63.63281249999999,uneven_wear,LOW,Medium
IMG20251218155614.heic,5.776666666666666,7.51,65.26041666666666,uneven_wear,LOW,Medium
Copy of IMG20251218150412.jpg,5.8475,7.95,66.3671875,center_wear,LOW,Medium
IMG20251218154833.heic,5.923333333333333,7.6,67.55208333333331,uneven_wear,LOW,Medium
IMG20251218154944.heic,5.953333333333333,7.62,68.02083333333333,uneven_wear,LOW,Medium
front image 5.jpeg,5.977499999999999,8.04,68.39843749999999,center_wear,LOW,Medium
front image 4.jpeg,6.0225,8.06,69.10156249999999,center_wear,LOW,Medium
Copy of IMG20251218145404.jpg,6.03,7.67,69.21875,uneven_wear,LOW,Medium
IMG20251218160602.heic,6.1000000000000005,7.71,70.3125,uneven_wear,LOW,Low
IMG20251218160636.heic,6.18,7.76,71.5625,uneven_wear,LOW,Low
IMG20251103165459.heic,6.2675,8.22,72.9296875,center_wear,LOW,Low
IMG20251103164237.heic,6.303333333333334,7.84,73.48958333333333,uneven_wear,LOW,Low
Copy of IMG20251218152941.jpg,6.463333333333334,8.74,75.98958333333333,even,LOW,Low
IMG20251103164020.heic,6.493333333333333,8.76,76.45833333333331,even,LOW,Low
Copy of IMG20251218153134.jpg,6.616666666666667,8.04,78.38541666666667,uneven_wear,LOW,Low
IMG20251218160726.heic,6.776666666666666,8.94,80.88541666666666,even,LOW,Low
Copy of IMG20251218151359.jpg,7.146666666666667,9.17,86.66666666666667,even,LOW,Low
Copy of IMG20251218151620.jpg,7.156666666666667,9.17,86.82291666666666,even,LOW,Low
IMG20251103165827.heic,7.3,8.86,89.06249999999999,center_wear,LOW,Low
002_IMG20260209154457 (1).heic,3.4025,5.78,28.164062499999993,even,LOW,High
007_IMG20260209154607.heic,3.4525000000000006,5.81,28.945312500000004,even,LOW,High
013_IMG20260209154732.heic,3.65,5.93,32.03124999999999,even,LOW,High
019_IMG20260209154849.heic,3.6275,5.92,31.679687499999996,even,LOW,High
025_IMG20260209154957.heic,2.9299999999999997,5.48,20.781249999999993,even,MODERATE,High
041_IMG20260209155508.heic,2.6633333333333336,5.31,16.614583333333336,even,MODERATE,Immediate
047_IMG20260209155620.heic,3.4025000000000003,4.98,28.164062500000004,uneven_wear,LOW,High
053_IMG20260209155700.heic,3.465,5.82,29.140624999999993,even,LOW,High
059_IMG20260209155852.heic,3.74,5.99,33.4375,even,LOW,High
065_IMG20260209155957.heic,2.8699999999999997,5.44,19.843749999999993,even,MODERATE,Immediate
071_IMG20260209160826.heic,3.266666666666667,5.69,26.041666666666668,even,LOW,High
077_IMG20260209161000.heic,2.2899999999999996,4.38,10.781249999999993,edge_wear,MODERATE,Immediate
083_IMG20260209161051.heic,2.8033333333333332,5.4,18.80208333333333,even,MODERATE,Immediate
093_IMG20260209161255.heic,2.716666666666667,5.35,17.447916666666664,even,MODERATE,Immediate
117_IMG20260209161617.heic,3.0349999999999997,5.55,22.421874999999993,even,LOW,High
123_IMG20260209161701.heic,1.5699999999999998,1.98,0.0,critical_wear,CRITICAL,Immediate
129_IMG20260209161808.heic,1.725,3.93,1.953125,uneven_wear,MODERATE,Immediate
dataset\continuous_learning\front_view\fd9cc42d-35eb-471a-a1d6-afda22c7b14b.jpg,5.4,8.07,59.375,even,LOW,Medium
