image_id,image_path,wear_class,wear_label,tread_depth_mm,feature_tread_spread,feature_center_edge_gap,crack_detected,groove_visible,surface_texture,confidence
IMG20260406115102 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115102 - Viren Viren.jpg,5,critical_wear,1.07,0.25,-0.25,0,True,uneven,0.95
IMG20260406115117 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115117 - Viren Viren.jpg,5,critical_wear,1.4433333333333334,0.18666667,-0.18666667,0,True,uneven,0.95
IMG20260406115136 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115136 - Viren Viren.jpg,5,critical_wear,1.3499999999999999,0.16,-0.16,0,True,uneven,0.95
IMG20260406115158 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115158 - Viren Viren.jpg,5,critical_wear,1.3233333333333333,0.33333334,0.33333334,0,True,uneven,0.95
IMG20260406115217 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115217 - Viren Viren.jpg,5,critical_wear,0.755,0.41,-0.18,0,True,uneven,0.95
IMG20260406115241 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115241 - Viren Viren.jpg,5,critical_wear,1.3975,0.19,0.225,0,True,uneven,0.95
IMG20260406115307 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115307 - Viren Viren.jpg,5,critical_wear,1.5425,0.19,-0.245,0,True,uneven,0.95
IMG20260406115325 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115325 - Viren Viren.jpg,5,critical_wear,1.3825,0.53,0.095,0,True,uneven,0.95
IMG20260406115422 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115422 - Viren Viren.jpg,0,center_wear,2.0233333333333334,1.3533334,1.3533334,0,True,uneven,0.95
IMG20260406115455 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115455 - Viren Viren.jpg,0,center_wear,2.0566666666666666,1.0866667,1.0866667,0,True,uneven,0.95
IMG20260406115515 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115515 - Viren Viren.jpg,5,critical_wear,1.17,0.5,0.5,0,True,uneven,0.95
IMG20260406115544 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115544 - Viren Viren.jpg,3,even,1.9966666666666664,0.053333335,-0.053333335,0,True,smooth,0.95
IMG20260406115610 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115610 - Viren Viren.jpg,2,uneven_wear,1.6433333333333333,0.10333333,0.10333333,0,True,uneven,0.95
IMG20260406115708 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115708 - Viren Viren.jpg,2,uneven_wear,1.7833333333333332,0.40333334,0.40333334,0,True,uneven,0.95
IMG20260406115732 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406115732 - Viren Viren.jpg,5,critical_wear,0.9666666666666668,0.123333335,-0.123333335,0,True,uneven,0.95
https://drive.google.com/open?id=1J0eZBJ_gUGH5bTvAHe1PjCz9e3Een7Tz,,2,uneven_wear,6.545000000000001,0.46,0.45,0,False,uneven,0.35
https://drive.google.com/open?id=1EB44Pv2aBtgBw6VueO9wvFf_-MriItsa,,3,even,5.1775,0.15,0.045,0,False,smooth,0.35
https://drive.google.com/open?id=1ssG0d2O_QF3_wFqDqvQNRLj46kBfhPd2,,2,uneven_wear,6.430000000000001,0.18,0.26,0,False,uneven,0.35
https://drive.google.com/open?id=1mLBv5vtGMBhJMR04mn31-QTTR4-qe_mK,,3,even,5.657500000000001,0.22,0.215,0,False,smooth,0.35
https://drive.google.com/open?id=197MhN36peHjH1Am22NifvM5kMZl9-4_-,,3,even,2.58,0.12,0.12,0,False,smooth,0.35
https://drive.google.com/open?id=1AhUEqS8iqEEwBLnv6lidpQFtaqcyg50O,,3,even,2.69,0.09,0.09,0,False,smooth,0.35
https://drive.google.com/open?id=19RQm5T74YlWmoVVqf1znuW7ZkKSI9T5W,,5,critical_wear,1.0899999999999999,0.15,-0.15,0,False,uneven,0.35
https://drive.google.com/open?id=1GHbSIxW7k1xgTrew-rlQYyzs7qT9c5J3,,2,uneven_wear,6.9,0.21,0.39,0,False,uneven,0.35
https://drive.google.com/open?id=1-VVR5WKlGWZLVswxFDYD6JrxeISXSGyy,,0,center_wear,6.827500000000001,0.62,0.695,0,False,uneven,0.35
https://drive.google.com/open?id=1MJ1Cg3EsjAgFXn12ynEv90fDv5otgl3E,,3,even,7.7,0.04,0.04,0,False,smooth,0.35
https://drive.google.com/open?id=1Y1h5iFUw4hL1ILOLBTybuAjcidLmfIn2,,3,even,2.243333333333333,0.11666667,-0.11666667,0,False,smooth,0.35
https://drive.google.com/open?id=1x4toVmCgbShof_t-F-71LTwCMZQlYCrp,,3,even,4.353333333333333,0.083333336,0.083333336,0,False,smooth,0.35
https://drive.google.com/open?id=1T1UdV72QI74yu62j7GHFu_P13PmIqtca,,3,even,4.833333333333333,0.11333334,0.11333334,0,False,smooth,0.35
https://drive.google.com/open?id=1ed1oZkjAih_amMoYMtX7joah8G_aRnwi,,0,center_wear,3.3050000000000006,0.33,0.54,0,False,uneven,0.35
IMG20260115085908.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260115085908.jpg,5,critical_wear,0.3,0.05,0.13,0,True,uneven,0.95
IMG20260121113753.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113753.jpg,5,critical_wear,0.5549999999999999,0.025,-0.025,0,True,uneven,0.95
IMG20260121113853.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113853.jpg,5,critical_wear,0.58,0.0,0.0,0,True,uneven,0.95
IMG20260121114013.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114013.jpg,5,critical_wear,0.8866666666666667,0.33333334,-0.33333334,0,True,uneven,0.95
1769244151437.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\1769244151437.jpg,5,critical_wear,0.9133333333333334,0.026666667,-0.026666667,0,True,uneven,0.95
IMG20260115090719.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260115090719.jpg,5,critical_wear,0.9625,1.67,0.055,0,True,uneven,0.95
IMG20260128121045 (1).jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121045 (1).jpg,5,critical_wear,1.0733333333333335,0.07333333,0.07333333,0,True,uneven,0.95
IMG_7050.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7050.JPG,5,critical_wear,1.09,0.04,-0.04,0,True,uneven,0.95
IMG20260121160116.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121160116.jpg,5,critical_wear,1.1433333333333333,0.033333335,0.033333335,0,True,uneven,0.95
IMG_6972.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6972.JPG,5,critical_wear,1.155,0.19,-0.1,0,True,uneven,0.95
IMG20260121114107.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114107.jpg,5,critical_wear,1.1566666666666665,0.043333333,-0.043333333,0,True,uneven,0.95
IMG_6994.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6994.JPG,5,critical_wear,1.16,0.01,0.01,0,True,uneven,0.95
IMG_7016.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7016.JPG,5,critical_wear,1.21,0.01,-0.01,0,True,uneven,0.95
IMG20260121113216.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113216.jpg,5,critical_wear,1.2133333333333332,0.27333334,0.27333334,0,True,uneven,0.95
IMG20251218154402.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218154402.heic,5,critical_wear,1.2466666666666668,0.07333333,-0.07333333,0,True,uneven,0.95
1769244151386.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\1769244151386.jpg,5,critical_wear,1.2566666666666668,0.0033333334,-0.0033333334,0,True,uneven,0.95
IMG_6943.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6943.JPG,5,critical_wear,1.2875,0.01,0.065,0,True,uneven,0.95
IMG20260128122355.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122355.jpg,5,critical_wear,1.3366666666666667,0.043333333,-0.043333333,0,True,uneven,0.95
IMG20260121115233.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121115233.jpg,5,critical_wear,1.3966666666666665,0.07333333,-0.07333333,0,True,uneven,0.95
IMG20260128122450.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122450.jpg,5,critical_wear,1.4033333333333335,0.43666667,-0.43666667,0,True,uneven,0.95
IMG20260121115817.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121115817.jpg,5,critical_wear,1.415,0.45,0.5,0,True,uneven,0.95
IMG_6991.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6991.JPG,5,critical_wear,1.42,0.12,0.12,0,True,uneven,0.95
IMG20260121114853.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114853.jpg,5,critical_wear,1.4400000000000002,0.43,0.43,0,True,uneven,0.95
IMG20260121160330.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121160330.jpg,5,critical_wear,1.4799999999999998,0.1,0.1,0,True,uneven,0.95
IMG20260128123037.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128123037.jpg,5,critical_wear,1.5233333333333334,0.023333333,0.023333333,0,True,uneven,0.95
IMG20260121114946.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114946.jpg,5,critical_wear,1.593333333333333,0.28333333,0.28333333,0,True,uneven,0.95
IMG20260121115440.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121115440.jpg,3,even,1.6500000000000001,0.25,-0.09,0,True,smooth,0.95
IMG_6966.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6966.JPG,3,even,1.6675,0.28,0.075,0,True,smooth,0.95
IMG20260121115535.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121115535.jpg,3,even,1.68,0.25,0.01,0,True,smooth,0.95
IMG20260121160257.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121160257.jpg,3,even,1.6966666666666665,0.053333335,-0.053333335,0,True,smooth,0.95
IMG20260128122316.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122316.jpg,3,even,1.7000000000000002,0.1,0.1,0,True,smooth,0.95
IMG_6988.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6988.JPG,3,even,1.7133333333333332,0.026666667,-0.026666667,0,True,smooth,0.95
IMG20260128121235.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121235.jpg,2,uneven_wear,1.7149999999999999,0.52,0.11,0,True,uneven,0.95
IMG20260128121148.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121148.jpg,3,even,1.7225,0.26,0.325,0,True,smooth,0.95
IMG20260121115327.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121115327.jpg,3,even,1.7299999999999998,0.09,0.09,0,True,smooth,0.95
IMG20260128123126.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128123126.jpg,3,even,1.7633333333333334,0.026666667,-0.026666667,0,True,smooth,0.95
IMG20260121114805.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114805.jpg,2,uneven_wear,1.7766666666666666,0.29666665,0.29666665,0,True,uneven,0.95
IMG20260128122910.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122910.jpg,3,even,1.8,0.12,0.12,0,True,smooth,0.95
IMG20260121114224.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114224.jpg,2,uneven_wear,1.8033333333333335,0.43333334,0.43333334,0,True,uneven,0.95
IMG20260121114341.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114341.jpg,0,center_wear,1.83,0.1,0.58,0,True,uneven,0.95
IMG_6934.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6934.JPG,3,even,1.8425,0.11,0.055,0,True,smooth,0.95
IMG20260121114436.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114436.jpg,0,center_wear,1.85,0.15,0.55,0,True,uneven,0.95
IMG20251218155033.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218155033.heic,2,uneven_wear,1.8566666666666667,0.31333333,-0.31333333,0,True,uneven,0.95
IMG20260128121712.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121712.jpg,2,uneven_wear,1.8566666666666667,0.42666668,0.42666668,0,True,uneven,0.95
IMG20251103164609.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251103164609.heic,0,center_wear,1.8900000000000001,0.45,1.03,0,True,uneven,0.95
IMG_6940.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6940.JPG,2,uneven_wear,1.92,0.55,0.17,0,True,uneven,0.95
IMG_6947.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6947.JPG,3,even,1.9525000000000001,0.27,-0.025,0,True,smooth,0.95
IMG20260121115654.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121115654.jpg,0,center_wear,1.98,0.23,0.53,0,True,uneven,0.95
IMG20260128122957.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122957.jpg,3,even,2.03,0.04,0.04,0,True,smooth,0.95
IMG20260121114537_01.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114537_01.jpg,2,uneven_wear,2.0574999999999997,0.25,0.465,0,True,uneven,0.95
IMG_6925.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6925.JPG,3,even,2.1,0.03,0.03,0,True,smooth,0.95
IMG20260121114711.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121114711.jpg,2,uneven_wear,2.1033333333333335,0.25333333,0.25333333,0,True,uneven,0.95
IMG20260128122819.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122819.jpg,2,uneven_wear,2.1533333333333333,0.41666666,-0.41666666,0,True,uneven,0.95
IMG_6918.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6918.JPG,3,even,2.1874999999999996,0.23,-0.235,0,True,smooth,0.95
IMG20260128122154.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122154.jpg,3,even,2.19,0.19,0.19,0,True,smooth,0.95
IMG20260128122230.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122230.jpg,2,uneven_wear,2.266666666666666,0.033333335,-0.033333335,0,True,uneven,0.95
IMG20260121113359.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113359.jpg,3,even,2.2999999999999994,0.02,0.02,0,True,smooth,0.95
IMG20260121161400.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121161400.jpg,3,even,2.3033333333333332,0.23333333,0.23333333,0,True,smooth,0.95
IMG_7022.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7022.JPG,3,even,2.33,0.01,0.01,0,True,smooth,0.95
Copy of IMG20251218151751.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151751.jpg,3,even,2.4266666666666667,0.13333334,-0.13333334,0,True,smooth,0.95
IMG20251218154623.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218154623.heic,3,even,2.4266666666666667,0.13666667,0.13666667,0,True,smooth,0.95
IMG20260121113305.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113305.jpg,3,even,2.4466666666666668,0.046666667,0.046666667,0,True,smooth,0.95
IMG20260121161458.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121161458.jpg,3,even,2.4633333333333334,0.07333333,0.07333333,0,True,smooth,0.95
IMG20260128121444.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121444.jpg,3,even,2.4775,0.34,0.155,0,True,smooth,0.95
IMG20260121160223.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121160223.jpg,2,uneven_wear,2.4933333333333336,0.45666668,-0.45666668,0,True,uneven,0.95
IMG_7019.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7019.JPG,3,even,2.6266666666666665,0.086666666,0.086666666,0,True,smooth,0.95
IMG_6931.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6931.JPG,3,even,2.6500000000000004,0.21,0.07,0,True,smooth,0.95
IMG20260128122711.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122711.jpg,3,even,2.676666666666667,0.036666665,0.036666665,0,True,smooth,0.95
IMG_6997.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6997.JPG,3,even,2.706666666666667,0.0033333334,-0.0033333334,0,True,smooth,0.95
IMG20260128121628.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121628.jpg,3,even,2.7199999999999998,0.2,-0.04,0,True,smooth,0.95
IMG20260115090353.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260115090353.jpg,2,uneven_wear,2.7325,0.03,-0.125,0,True,uneven,0.95
IMG20260121112523.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121112523.jpg,3,even,2.7433333333333336,0.033333335,0.033333335,0,True,smooth,0.95
IMG20260128122610.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122610.jpg,3,even,2.7566666666666664,0.083333336,-0.083333336,0,True,smooth,0.95
IMG20260121115143.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121115143.jpg,3,even,2.77,0.06,0.06,0,True,smooth,0.95
IMG20260121115033.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121115033.jpg,3,even,2.813333333333333,0.023333333,0.023333333,0,True,smooth,0.95
Copy of IMG20251218151653.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151653.jpg,3,even,2.8200000000000003,0.05,-0.05,0,True,smooth,0.95
IMG20260128122525.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122525.jpg,3,even,2.8233333333333337,0.14333333,0.14333333,0,True,smooth,0.95
IMG20260121112252.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121112252.jpg,3,even,2.8333333333333335,0.006666667,-0.006666667,0,True,smooth,0.95
IMG20260121161110.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121161110.jpg,3,even,2.8733333333333335,0.083333336,0.083333336,0,True,smooth,0.95
IMG20260121112649.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121112649.jpg,3,even,2.8833333333333333,0.043333333,0.043333333,0,True,smooth,0.95
IMG20260121120740.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121120740.jpg,3,even,2.8866666666666667,0.096666664,0.096666664,0,True,smooth,0.95
IMG20260128121756.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121756.jpg,3,even,2.9299999999999997,0.1,-0.1,0,True,smooth,0.95
IMG20260121112135.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121112135.jpg,3,even,2.9333333333333336,0.0033333334,0.0033333334,0,True,smooth,0.95
IMG20251218160210.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218160210.heic,3,even,2.9599999999999995,0.27,0.27,0,True,smooth,0.95
IMG_7010.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7010.JPG,3,even,2.9599999999999995,0.08,-0.08,0,True,smooth,0.95
IMG_7007.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7007.JPG,3,even,2.9633333333333334,0.036666665,-0.036666665,0,True,smooth,0.95
IMG20260128121354.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121354.jpg,3,even,2.9699999999999998,0.36,0.22,0,True,smooth,0.95
IMG20251218155818.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218155818.heic,0,center_wear,3.0033333333333334,0.80333334,0.80333334,0,True,uneven,0.95
IMG20260121160906.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121160906.jpg,3,even,3.01,0.0,0.0,0,True,smooth,0.95
IMG_7004.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7004.JPG,3,even,3.0100000000000002,0.13,0.13,0,True,smooth,0.95
IMG_7001.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7001.JPG,3,even,3.043333333333333,0.006666667,-0.006666667,0,True,smooth,0.95
IMG20260121160804.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121160804.jpg,3,even,3.0500000000000003,0.13,0.13,0,True,smooth,0.95
IMG_6982.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6982.JPG,3,even,3.0975,0.11,0.065,0,True,smooth,0.95
IMG20260128121953.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121953.jpg,3,even,3.1,0.03,0.03,0,True,smooth,0.95
IMG_6975.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6975.JPG,2,uneven_wear,3.1224999999999996,0.23,0.295,0,True,uneven,0.95
