image_id,sidewall_image_path,brand_raw,brand_cleaned,tire_size_raw,tire_size_cleaned,manufacture_week,manufacture_year,ocr_confidence
IMG_8963 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_8964 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,19.0,2023.0,0.95
IMG_8966 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_8967 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,19.0,2023.0,0.95
IMG_8969 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_8970 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,19.0,2023.0,0.95
IMG_8972 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_8973 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,19.0,2023.0,0.95
IMG_8975 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_8976 - Viren Viren.JPG,JK Tyre,JK Tyre,155/R13 C,155/R13 C,45.0,2023.0,0.95
IMG_8978 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_8979 - Viren Viren.JPG,JK Tyre,JK Tyre,155/R13 C,155/R13 C,45.0,2023.0,0.95
IMG_8981 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_8982 - Viren Viren.JPG,JK Tyre,JK Tyre,155/R13 C,155/R13 C,45.0,2022.0,0.95
IMG_8984 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_8985 - Viren Viren.JPG,JK Tyre,JK Tyre,155/R13 C,155/R13 C,45.0,2023.0,0.95
IMG_8987 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_8988 - Viren Viren.JPG,MRF,MRF,185/70 R14,185/70 R14,52.0,2024.0,0.95
IMG_8990 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_8991 - Viren Viren.JPG,Goodyear,Goodyear,185/70 R14,185/70 R14,26.0,2019.0,0.95
IMG_8993 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_8994 - Viren Viren.JPG,Goodyear,Goodyear,185/70 R14,185/70 R14,38.0,2015.0,0.95
IMG_8996 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_8997 - Viren Viren.JPG,MRF,MRF,185/70 R14,185/70 R14,52.0,2024.0,0.95
IMG_8999 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Michelin\IMG_9001 - Viren Viren.JPG,Michelin,Michelin,215/55 R14,215/55 R14,24.0,2024.0,0.95
IMG_9003 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Michelin\IMG_9004 - Viren Viren.JPG,Michelin,Michelin,215/55 R14,215/55 R14,28.0,2024.0,0.95
IMG_9006 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Michelin\IMG_9007 - Viren Viren.JPG,Michelin,Michelin,215/55 R14,215/55 R14,24.0,2024.0,0.95
IMG_9009 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Michelin\IMG_9010 - Viren Viren.JPG,Michelin,Michelin,215/55 R14,215/55 R14,24.0,2024.0,0.95
IMG_9012 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9013 - Viren Viren.JPG,Apollo,Apollo,195/55 R16,195/55 R16,50.0,2022.0,0.95
IMG_9015 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9016 - Viren Viren.JPG,Apollo,Apollo,195/55 R16,195/55 R16,,,0.3
IMG_9018 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9019 - Viren Viren.JPG,Apollo,Apollo,195/55 R16,195/55 R16,50.0,2022.0,0.95
IMG_9021 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9022 - Viren Viren.JPG,CEAT,CEAT,165/70 R14,165/70 R14,,,0.95
IMG_9024 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9025 - Viren Viren.JPG,CEAT,CEAT,165/70 R14,165/70 R14,,,0.95
IMG_9027 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9028 - Viren Viren.JPG,CEAT,CEAT,165/70 R14,165/70 R14,,,0.95
IMG_9030 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9031 - Viren Viren.JPG,Bridgestone,Bridgestone,195/65 R15,195/65 R15,,,0.3
IMG_9033 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9034 - Viren Viren.JPG,Bridgestone,Bridgestone,195/65 R15,195/65 R15,,,0.3
IMG_9036 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9037 - Viren Viren.JPG,Bridgestone,Bridgestone,195/65 R15,195/65 R15,49.0,2023.0,0.95
IMG_9039 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9040 - Viren Viren.JPG,Bridgestone,Bridgestone,195/65 R15,195/65 R15,,,0.3
IMG_9042 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9043 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,31.0,2025.0,0.95
IMG_9045 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9046 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,30.0,2025.0,0.95
IMG_9048 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9049 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,30.0,2025.0,0.95
IMG_9051 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9052 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,30.0,2025.0,0.95
IMG_9054 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9055 - Viren Viren.JPG,CEAT,CEAT,215/60 R16,215/60 R16,46.0,2021.0,0.95
IMG_9057 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9058 - Viren Viren.JPG,CEAT,CEAT,215/60 R16,215/60 R16,42.0,2021.0,0.95
IMG_9060 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9061 - Viren Viren.JPG,CEAT,CEAT,215/60 R16,215/60 R16,46.0,2021.0,0.95
IMG_9063 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9064 - Viren Viren.JPG,CEAT,CEAT,215/60 R16,215/60 R16,42.0,2021.0,0.95
IMG_9066 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9067 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,36.0,2025.0,0.95
IMG_9069 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9070 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,36.0,2025.0,0.95
IMG_9072 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9073 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,27.0,2025.0,0.95
IMG_9075 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9077 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,27.0,2025.0,0.95
IMG_9079 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9082 - Viren Viren.JPG,Goodyear,Goodyear,155/80 R13,155/80 R13,41.0,2024.0,0.95
IMG_9084 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9085 - Viren Viren.JPG,Goodyear,Goodyear,155/80 R13,155/80 R13,39.0,2026.0,0.95
IMG_9087 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Michelin\IMG_9088 - Viren Viren.JPG,Michelin,Michelin,195/65 R15,195/65 R15,20.0,2018.0,0.95
IMG_9090 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9091 - Viren Viren.JPG,Bridgestone,Bridgestone,185/65 R15,185/65 R15,34.0,2023.0,0.95
IMG_9094 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_9095 - Viren Viren.JPG,Kelly,Kelly,165/80 R14,165/80 R14,9.0,2022.0,0.95
IMG_9097 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_9098 - Viren Viren.JPG,Kelly,Kelly,165/80 R14,165/80 R14,28.0,2024.0,0.95
IMG_9101 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9102 - Viren Viren.JPG,Bridgestone,Bridgestone,165/70 R14,165/70 R14,23.0,2025.0,0.95
IMG_9104 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9105 - Viren Viren.JPG,Bridgestone,Bridgestone,165/70 R14,165/70 R14,23.0,2025.0,0.95
IMG_9107 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9108 - Viren Viren.JPG,Bridgestone,Bridgestone,165/70 R14,165/70 R14,23.0,2025.0,0.95
IMG_9110 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9111 - Viren Viren.JPG,MRF,MRF,215/60 R16,215/60 R16,30.0,2018.0,0.95
IMG_9113 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9114 - Viren Viren.JPG,MRF,MRF,215/60 R16,215/60 R16,30.0,2019.0,0.95
IMG_9116 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9117 - Viren Viren.JPG,MRF,MRF,185/65 R15,185/65 R15,9.0,2019.0,0.95
IMG_9119 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9120 - Viren Viren.JPG,MRF,MRF,185/65 R15,185/65 R15,44.0,2024.0,0.95
IMG_9123 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9124 - Viren Viren.JPG,MRF,MRF,185/65 R15,185/65 R15,,,0.3
IMG_9126 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9127 - Viren Viren.JPG,MRF,MRF,185/65 R15,185/65 R15,37.0,2024.0,0.95
IMG_9129 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9130 - Viren Viren.JPG,Apollo,Apollo,155/65 R14,155/65 R14,20.0,2023.0,0.95
IMG_9132 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9133 - Viren Viren.JPG,Apollo,Apollo,155/65 R14,155/65 R14,,,0.3
IMG_9135 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9136 - Viren Viren.JPG,Apollo,Apollo,155/65 R14,155/65 R14,,,0.3
IMG_9138 - Viren Viren.JPG,,Apollo,Apollo,155/65 R14,155/65 R14,,,0.3
IMG_9200 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9201 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,42.0,2022.0,0.95
IMG_9301 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9302 - Viren Viren.JPG,Apollo,Apollo,195/55 R16,195/55 R16,28.0,2022.0,0.95
IMG_9304 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9305 - Viren Viren.JPG,Yokohama,Yokohama,165/80 R14,165/80 R14,21.0,2019.0,0.95
IMG_9307 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9308 - Viren Viren.JPG,Yokohama,Yokohama,165/80 R14,165/80 R14,21.0,2019.0,0.95
IMG_9310 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9312 - Viren Viren.JPG,Apollo,Apollo,185/70 R15,185/70 R15,46.0,2024.0,0.95
IMG_9314 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9315 - Viren Viren.JPG,Apollo,Apollo,185/70 R15,185/70 R15,46.0,2024.0,0.95
IMG_9317 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9318 - Viren Viren.JPG,Apollo,Apollo,185/70 R15,185/70 R15,46.0,2024.0,0.95
IMG_9320 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9321 - Viren Viren.JPG,Apollo,Apollo,185/70 R15,185/70 R15,46.0,2024.0,0.95
IMG_9323 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9324 - Viren Viren.JPG,Bridgestone,Bridgestone,255/55 R18,255/55 R18,37.0,2025.0,0.95
IMG_9326[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9327 - Viren Viren.JPG,Bridgestone,Bridgestone,255/55 R18,255/55 R18,37.0,2026.0,0.95
IMG_9329 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9330 - Viren Viren.JPG,Bridgestone,Bridgestone,255/55 R18,255/55 R18,36.0,2025.0,0.95
IMG_9332 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9333 - Viren Viren.JPG,Goodyear,Goodyear,205/65 R16,205/65 R16,,,0.3
IMG_9335 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9336 - Viren Viren.JPG,Bridgestone,Bridgestone,255/55 R18,255/55 R18,37.0,2025.0,0.95
IMG_9344 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9345 - Viren Viren.JPG,MRF,MRF,215/60 R16,215/60 R16,29.0,2022.0,0.95
IMG_9347 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9348 - Viren Viren.JPG,Goodyear,Goodyear,205/65 R16,205/65 R16,,,0.3
IMG_9350 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9351 - Viren Viren.JPG,MRF,MRF,215/60 R16,215/60 R16,29.0,2022.0,0.95
IMG_9353 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9354 - Viren Viren.JPG,MRF,MRF,215/60 R16,215/60 R16,29.0,2022.0,0.95
IMG_9356 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9357 - Viren Viren.JPG,MRF,MRF,215/60 R16,215/60 R16,25.0,2023.0,0.95
IMG_9359 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9360 - Viren Viren.JPG,Goodyear,Goodyear,185/65 R15,185/65 R15,9.0,2024.0,0.95
IMG_9362 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9363 - Viren Viren.JPG,Goodyear,Goodyear,185/65 R15,185/65 R15,9.0,2024.0,0.95
IMG_9365 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9366 - Viren Viren.JPG,Goodyear,Goodyear,185/65 R15,185/65 R15,9.0,2024.0,0.95
IMG_9368 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9369 - Viren Viren.JPG,Goodyear,Goodyear,185/65 R15,185/65 R15,9.0,2024.0,0.95
IMG_9371 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9372 - Viren Viren.JPG,CEAT,CEAT,215/60 R16,215/60 R16,27.0,2024.0,0.95
IMG_9374 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9375 - Viren Viren.JPG,CEAT,CEAT,215/60 R16,215/60 R16,27.0,2024.0,0.95
IMG_9377 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9378 - Viren Viren.JPG,CEAT,CEAT,215/60 R16,215/60 R16,27.0,2024.0,0.95
IMG_9380 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9381 - Viren Viren.JPG,CEAT,CEAT,215/60 R16,215/60 R16,27.0,2024.0,0.95
IMG_9383 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9384 - Viren Viren.JPG,CEAT,CEAT,185/70 R15,185/70 R15,48.0,2024.0,0.95
IMG_9386 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9387 - Viren Viren.JPG,CEAT,CEAT,185/70 R15,185/70 R15,48.0,2024.0,0.95
IMG_9389 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9390 - Viren Viren.JPG,CEAT,CEAT,185/70 R15,185/70 R15,48.0,2024.0,0.95
IMG_9392 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9393 - Viren Viren.JPG,CEAT,CEAT,205/55 R16,205/55 R16,,,0.3
IMG_9395 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9396 - Viren Viren.JPG,Apollo,Apollo,165/70 R14,165/70 R14,,,0.3
IMG_9398 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9399 - Viren Viren.JPG,JK Tyre,JK Tyre,155/R13 C,155/R13 C,,,0.3
IMG_9404 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9405 - Viren Viren.JPG,JK Tyre,JK Tyre,155/R13 C,155/R13 C,,,0.3
IMG_9407 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9408 - Viren Viren.JPG,Bridgestone,Bridgestone,175/65 R15,175/65 R15,40.0,2022.0,0.95
IMG_9410 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9411 - Viren Viren.JPG,Bridgestone,Bridgestone,175/65 R15,175/65 R15,40.0,2022.0,0.95
IMG_9413 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9414 - Viren Viren.JPG,Bridgestone,Bridgestone,205/55 R16,205/55 R16,23.0,2024.0,0.95
IMG_9416 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9417 - Viren Viren.JPG,Bridgestone,Bridgestone,205/55 R16,205/55 R16,23.0,2024.0,0.95
IMG_9419 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9420 - Viren Viren.JPG,Bridgestone,Bridgestone,145/80 R12,145/80 R12,53.0,2017.0,0.95
IMG_9423 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9424 - Viren Viren.JPG,Bridgestone,Bridgestone,145/80 R12,145/80 R12,53.0,2017.0,0.95
IMG_9426 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9427 - Viren Viren.JPG,Goodyear,Goodyear,165/70 R14,165/70 R14,35.0,2024.0,0.95
IMG_9429 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9431 - Viren Viren.JPG,Apollo,Apollo,165/65 R14,165/65 R14,35.0,2025.0,0.95
IMG_9433 - Shubham Chodankar.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9434 - Shubham Chodankar.JPG,MRF,MRF,185/65 R15,185/65 R15,,,0.3
IMG_9498 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9541 - Ubaid Elahi Baba.JPG,MRF,MRF,145/80 R12,145/80 R12,45.0,2024.0,0.95
IMG_9628 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9629 - Ubaid Elahi Baba.JPG,MRF,MRF,215/60 R17,215/60 R17,,,0.3
IMG_9631 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9632 - Ubaid Elahi Baba.JPG,CEAT,CEAT,205/55 R16,205/55 R16,22.0,2023.0,0.95
IMG_9634 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9635 - Ubaid Elahi Baba.JPG,CEAT,CEAT,205/55 R16,205/55 R16,21.0,2023.0,0.95
